"country","year","value","layer"
"Kenya",2010,9.3,"uem"
"Kenya",2011,9.3,"uem"
"Kenya",2012,9.2,"uem"
"Kenya",2013,9.2,"uem"
"Korea, Dem. Rep.",1991,3.3,"uem"
"Korea, Dem. Rep.",1992,3.2,"uem"
"Korea, Dem. Rep.",1993,3,"uem"
"Korea, Dem. Rep.",1994,2.8,"uem"
"Korea, Dem. Rep.",1995,2.8,"uem"
"Korea, Dem. Rep.",1996,4.9,"uem"
"Korea, Dem. Rep.",1997,4.8,"uem"
"Korea, Dem. Rep.",1998,5,"uem"
"Korea, Dem. Rep.",1999,4.7,"uem"
"Korea, Dem. Rep.",2000,4.6,"uem"
"Korea, Dem. Rep.",2001,4.8,"uem"
"Korea, Dem. Rep.",2002,4.7,"uem"
"Korea, Dem. Rep.",2003,4.7,"uem"
"Korea, Dem. Rep.",2004,4.6,"uem"
"Korea, Dem. Rep.",2005,4.6,"uem"
"Korea, Dem. Rep.",2006,4.6,"uem"
"Korea, Dem. Rep.",2007,4.5,"uem"
"Korea, Dem. Rep.",2008,4.7,"uem"
"Korea, Dem. Rep.",2009,4.9,"uem"
"Korea, Dem. Rep.",2010,4.5,"uem"
"Korea, Dem. Rep.",2011,4.5,"uem"
"Korea, Dem. Rep.",2012,4.6,"uem"
"Korea, Dem. Rep.",2013,4.6,"uem"
"Korea, Rep.",1991,2.4,"uem"
"Korea, Rep.",1992,2.5,"uem"
"Korea, Rep.",1993,2.9,"uem"
"Korea, Rep.",1994,2.5,"uem"
"Korea, Rep.",1995,2.1,"uem"
"Korea, Rep.",1996,2,"uem"
"Korea, Rep.",1997,2.6,"uem"
"Korea, Rep.",1998,7,"uem"
"Korea, Rep.",1999,6.3,"uem"
"Korea, Rep.",2000,4.4,"uem"
"Korea, Rep.",2001,4,"uem"
"Korea, Rep.",2002,3.3,"uem"
"Korea, Rep.",2003,3.6,"uem"
"Korea, Rep.",2004,3.7,"uem"
"Korea, Rep.",2005,3.7,"uem"
"Korea, Rep.",2006,3.4,"uem"
"Korea, Rep.",2007,3.2,"uem"
"Korea, Rep.",2008,3.2,"uem"
"Korea, Rep.",2009,3.6,"uem"
"Korea, Rep.",2010,3.7,"uem"
"Korea, Rep.",2011,3.4,"uem"
"Korea, Rep.",2012,3.2,"uem"
"Korea, Rep.",2013,3.1,"uem"
"Kuwait",1991,1.2,"uem"
"Kuwait",1992,1,"uem"
"Kuwait",1993,0.8,"uem"
"Kuwait",1994,0.7,"uem"
"Kuwait",1995,0.7,"uem"
"Kuwait",1996,0.7,"uem"
"Kuwait",1997,0.7,"uem"
"Kuwait",1998,0.7,"uem"
"Kuwait",1999,0.7,"uem"
"Kuwait",2000,0.8,"uem"
"Kuwait",2001,0.8,"uem"
"Kuwait",2002,1.1,"uem"
"Kuwait",2003,1.3,"uem"
"Kuwait",2004,1.7,"uem"
"Kuwait",2005,2,"uem"
"Kuwait",2006,1.3,"uem"
"Kuwait",2007,1.5,"uem"
"Kuwait",2008,1.8,"uem"
"Kuwait",2009,1.6,"uem"
"Kuwait",2010,1.8,"uem"
"Kuwait",2011,3.6,"uem"
"Kuwait",2012,3.4,"uem"
"Kuwait",2013,3.1,"uem"
"Kyrgyz Republic",1991,8.4,"uem"
"Kyrgyz Republic",1992,8.3,"uem"
"Kyrgyz Republic",1993,8.4,"uem"
"Kyrgyz Republic",1994,8.2,"uem"
"Kyrgyz Republic",1995,8.4,"uem"
"Kyrgyz Republic",1996,8.7,"uem"
"Kyrgyz Republic",1997,8.2,"uem"
"Kyrgyz Republic",1998,9.7,"uem"
"Kyrgyz Republic",1999,8.2,"uem"
"Kyrgyz Republic",2000,7.5,"uem"
"Kyrgyz Republic",2001,7.8,"uem"
"Kyrgyz Republic",2002,12.5,"uem"
"Kyrgyz Republic",2003,9.9,"uem"
"Kyrgyz Republic",2004,8.5,"uem"
"Kyrgyz Republic",2005,8.1,"uem"
"Kyrgyz Republic",2006,8.3,"uem"
"Kyrgyz Republic",2007,8.2,"uem"
"Kyrgyz Republic",2008,8.2,"uem"
"Kyrgyz Republic",2009,8.4,"uem"
"Kyrgyz Republic",2010,8.6,"uem"
"Kyrgyz Republic",2011,8.5,"uem"
"Kyrgyz Republic",2012,8.4,"uem"
"Kyrgyz Republic",2013,8,"uem"
"Lao PDR",1991,2.2,"uem"
"Lao PDR",1992,2.4,"uem"
"Lao PDR",1993,2.5,"uem"
"Lao PDR",1994,2.5,"uem"
"Lao PDR",1995,2.6,"uem"
"Lao PDR",1996,1.9,"uem"
"Lao PDR",1997,2,"uem"
"Lao PDR",1998,2,"uem"
"Lao PDR",1999,1.9,"uem"
"Lao PDR",2000,1.9,"uem"
"Lao PDR",2001,1.9,"uem"
"Lao PDR",2002,1.8,"uem"
"Lao PDR",2003,2.1,"uem"
"Lao PDR",2004,2.4,"uem"
"Lao PDR",2005,1.4,"uem"
"Lao PDR",2006,1.4,"uem"
"Lao PDR",2007,1.4,"uem"
"Lao PDR",2008,1.4,"uem"
"Lao PDR",2009,1.4,"uem"
"Lao PDR",2010,1.4,"uem"
"Lao PDR",2011,1.4,"uem"
"Lao PDR",2012,1.4,"uem"
"Lao PDR",2013,1.4,"uem"
"Latin America & Caribbean (all income levels)",1991,6.86037,"uem"
"Latin America & Caribbean (all income levels)",1992,6.51264,"uem"
"Latin America & Caribbean (all income levels)",1993,6.79661,"uem"
"Latin America & Caribbean (all income levels)",1994,7.00526,"uem"
"Latin America & Caribbean (all income levels)",1995,8.11387,"uem"
"Latin America & Caribbean (all income levels)",1996,8.22832,"uem"
"Latin America & Caribbean (all income levels)",1997,7.80436,"uem"
"Latin America & Caribbean (all income levels)",1998,8.06108,"uem"
"Latin America & Caribbean (all income levels)",1999,8.60633,"uem"
"Latin America & Caribbean (all income levels)",2000,8.77739,"uem"
"Latin America & Caribbean (all income levels)",2001,8.76576,"uem"
"Latin America & Caribbean (all income levels)",2002,9.06573,"uem"
"Latin America & Caribbean (all income levels)",2003,9.11974,"uem"
"Latin America & Caribbean (all income levels)",2004,8.47339,"uem"
"Latin America & Caribbean (all income levels)",2005,8.02203,"uem"
"Latin America & Caribbean (all income levels)",2006,7.33217,"uem"
"Latin America & Caribbean (all income levels)",2007,6.88911,"uem"
"Latin America & Caribbean (all income levels)",2008,6.44695,"uem"
"Latin America & Caribbean (all income levels)",2009,7.51495,"uem"
"Latin America & Caribbean (all income levels)",2010,7.27177,"uem"
"Latin America & Caribbean (all income levels)",2011,6.67197,"uem"
"Latin America & Caribbean (all income levels)",2012,6.26902,"uem"
"Latin America & Caribbean (all income levels)",2013,6.18834,"uem"
"Latin America & Caribbean (developing only)",1991,6.69944,"uem"
"Latin America & Caribbean (developing only)",1992,6.31583,"uem"
"Latin America & Caribbean (developing only)",1993,6.60919,"uem"
"Latin America & Caribbean (developing only)",1994,6.84705,"uem"
"Latin America & Caribbean (developing only)",1995,8.04508,"uem"
"Latin America & Caribbean (developing only)",1996,8.19299,"uem"
"Latin America & Caribbean (developing only)",1997,7.78647,"uem"
"Latin America & Caribbean (developing only)",1998,8.05729,"uem"
"Latin America & Caribbean (developing only)",1999,8.51857,"uem"
"Latin America & Caribbean (developing only)",2000,8.73691,"uem"
"Latin America & Caribbean (developing only)",2001,8.72897,"uem"
"Latin America & Caribbean (developing only)",2002,9.05072,"uem"
"Latin America & Caribbean (developing only)",2003,9.12212,"uem"
"Latin America & Caribbean (developing only)",2004,8.4611,"uem"
"Latin America & Caribbean (developing only)",2005,7.99343,"uem"
"Latin America & Caribbean (developing only)",2006,7.27976,"uem"
"Latin America & Caribbean (developing only)",2007,6.84726,"uem"
"Latin America & Caribbean (developing only)",2008,6.3741,"uem"
"Latin America & Caribbean (developing only)",2009,7.41284,"uem"
"Latin America & Caribbean (developing only)",2010,7.20008,"uem"
"Latin America & Caribbean (developing only)",2011,6.61607,"uem"
"Latin America & Caribbean (developing only)",2012,6.22064,"uem"
"Latin America & Caribbean (developing only)",2013,6.14832,"uem"
"Latvia",1991,13.3,"uem"
"Latvia",1992,13,"uem"
"Latvia",1993,12.8,"uem"
"Latvia",1994,14.6,"uem"
"Latvia",1995,12.5,"uem"
"Latvia",1996,12.4,"uem"
"Latvia",1997,14.7,"uem"
"Latvia",1998,14.5,"uem"
"Latvia",1999,13.8,"uem"
"Latvia",2000,14.2,"uem"
"Latvia",2001,13.1,"uem"
"Latvia",2002,13.2,"uem"
"Latvia",2003,10.6,"uem"
"Latvia",2004,9.9,"uem"
"Latvia",2005,8.9,"uem"
"Latvia",2006,6.8,"uem"
"Latvia",2007,6,"uem"
"Latvia",2008,7.4,"uem"
"Latvia",2009,17.1,"uem"
"Latvia",2010,18.7,"uem"
"Latvia",2011,16.2,"uem"
"Latvia",2012,14.9,"uem"
"Latvia",2013,11.1,"uem"
"Least developed countries: UN classification",1991,5.62775,"uem"
"Least developed countries: UN classification",1992,5.5749,"uem"
"Least developed countries: UN classification",1993,5.55617,"uem"
"Least developed countries: UN classification",1994,5.6243,"uem"
"Least developed countries: UN classification",1995,5.6981,"uem"
"Least developed countries: UN classification",1996,5.62014,"uem"
"Least developed countries: UN classification",1997,5.72872,"uem"
"Least developed countries: UN classification",1998,5.60133,"uem"
"Least developed countries: UN classification",1999,5.53361,"uem"
"Least developed countries: UN classification",2000,5.71823,"uem"
"Least developed countries: UN classification",2001,5.74759,"uem"
"Least developed countries: UN classification",2002,5.59685,"uem"
"Least developed countries: UN classification",2003,5.73498,"uem"
"Least developed countries: UN classification",2004,5.62684,"uem"
"Least developed countries: UN classification",2005,5.55958,"uem"
"Least developed countries: UN classification",2006,5.70415,"uem"
"Least developed countries: UN classification",2007,5.56686,"uem"
"Least developed countries: UN classification",2008,5.65781,"uem"
"Least developed countries: UN classification",2009,5.80521,"uem"
"Least developed countries: UN classification",2010,5.72363,"uem"
"Least developed countries: UN classification",2011,5.74321,"uem"
"Least developed countries: UN classification",2012,5.73613,"uem"
"Least developed countries: UN classification",2013,5.71567,"uem"
"Lebanon",1991,8.4,"uem"
"Lebanon",1992,8.4,"uem"
"Lebanon",1993,8,"uem"
"Lebanon",1994,7.9,"uem"
"Lebanon",1995,8.1,"uem"
"Lebanon",1996,8.4,"uem"
"Lebanon",1997,6.2,"uem"
"Lebanon",1998,8.3,"uem"
"Lebanon",1999,8.6,"uem"
"Lebanon",2000,8.9,"uem"
"Lebanon",2001,8.2,"uem"
"Lebanon",2002,8.2,"uem"
"Lebanon",2003,8.5,"uem"
"Lebanon",2004,7.9,"uem"
"Lebanon",2005,8.2,"uem"
"Lebanon",2006,8.4,"uem"
"Lebanon",2007,9,"uem"
"Lebanon",2008,7.2,"uem"
"Lebanon",2009,6.2,"uem"
"Lebanon",2010,6.2,"uem"
"Lebanon",2011,6.2,"uem"
"Lebanon",2012,6.2,"uem"
"Lebanon",2013,6.5,"uem"
"Lesotho",1991,34.9,"uem"
"Lesotho",1992,36.7,"uem"
"Lesotho",1993,38.6,"uem"
"Lesotho",1994,37.3,"uem"
"Lesotho",1995,32.6,"uem"
"Lesotho",1996,28.6,"uem"
"Lesotho",1997,39.3,"uem"
"Lesotho",1998,33.4,"uem"
"Lesotho",1999,27.3,"uem"
"Lesotho",2000,36.9,"uem"
"Lesotho",2001,36.9,"uem"
"Lesotho",2002,33,"uem"
"Lesotho",2003,38.6,"uem"
"Lesotho",2004,36,"uem"
"Lesotho",2005,36.4,"uem"
"Lesotho",2006,32.5,"uem"
"Lesotho",2007,26.4,"uem"
"Lesotho",2008,25.3,"uem"
"Lesotho",2009,26,"uem"
"Lesotho",2010,24.7,"uem"
"Lesotho",2011,26.2,"uem"
"Lesotho",2012,24.1,"uem"
"Lesotho",2013,24.7,"uem"
"Liberia",1991,3.9,"uem"
"Liberia",1992,3.8,"uem"
"Liberia",1993,3.7,"uem"
"Liberia",1994,3.8,"uem"
"Liberia",1995,3.9,"uem"
"Liberia",1996,4.1,"uem"
"Liberia",1997,4.1,"uem"
"Liberia",1998,4.1,"uem"
"Liberia",1999,4.2,"uem"
"Liberia",2000,3.9,"uem"
"Liberia",2001,3.7,"uem"
"Liberia",2002,4.3,"uem"
"Liberia",2003,4.2,"uem"
"Liberia",2004,4.1,"uem"
"Liberia",2005,5,"uem"
"Liberia",2006,4.2,"uem"
"Liberia",2007,5.6,"uem"
"Liberia",2008,5.1,"uem"
"Liberia",2009,4.6,"uem"
"Liberia",2010,3.7,"uem"
"Liberia",2011,3.7,"uem"
"Liberia",2012,3.7,"uem"
"Liberia",2013,3.7,"uem"
"Libya",1991,19.1,"uem"
"Libya",1992,19.2,"uem"
"Libya",1993,19.3,"uem"
"Libya",1994,19.4,"uem"
"Libya",1995,19.4,"uem"
"Libya",1996,19.7,"uem"
"Libya",1997,19.8,"uem"
"Libya",1998,19.9,"uem"
"Libya",1999,20,"uem"
"Libya",2000,20.1,"uem"
"Libya",2001,20,"uem"
"Libya",2002,20,"uem"
"Libya",2003,20,"uem"
"Libya",2004,19.9,"uem"
"Libya",2005,19.8,"uem"
"Libya",2006,19.6,"uem"
"Libya",2007,19.4,"uem"
"Libya",2008,19.1,"uem"
"Libya",2009,18.9,"uem"
"Libya",2010,18.8,"uem"
"Libya",2011,18.2,"uem"
"Libya",2012,19.6,"uem"
"Libya",2013,19.6,"uem"
"Lithuania",1991,15.7,"uem"
"Lithuania",1992,9.8,"uem"
"Lithuania",1993,12.7,"uem"
"Lithuania",1994,17.4,"uem"
"Lithuania",1995,17.1,"uem"
"Lithuania",1996,15.6,"uem"
"Lithuania",1997,14.1,"uem"
"Lithuania",1998,13.7,"uem"
"Lithuania",1999,13.4,"uem"
"Lithuania",2000,15.9,"uem"
"Lithuania",2001,16.8,"uem"
"Lithuania",2002,13,"uem"
"Lithuania",2003,12.9,"uem"
"Lithuania",2004,11.3,"uem"
"Lithuania",2005,8.3,"uem"
"Lithuania",2006,5.6,"uem"
"Lithuania",2007,4.3,"uem"
"Lithuania",2008,5.8,"uem"
"Lithuania",2009,13.7,"uem"
"Lithuania",2010,17.8,"uem"
"Lithuania",2011,15.3,"uem"
"Lithuania",2012,13.2,"uem"
"Lithuania",2013,11.8,"uem"
"Low & middle income",1991,5.83551,"uem"
"Low & middle income",1992,5.44523,"uem"
"Low & middle income",1993,5.59459,"uem"
"Low & middle income",1994,5.43955,"uem"
"Low & middle income",1995,5.60301,"uem"
"Low & middle income",1996,5.69178,"uem"
"Low & middle income",1997,5.75334,"uem"
"Low & middle income",1998,5.91272,"uem"
"Low & middle income",1999,6.08436,"uem"
"Low & middle income",2000,6.11878,"uem"
"Low & middle income",2001,6.17912,"uem"
"Low & middle income",2002,6.26595,"uem"
"Low & middle income",2003,6.1809,"uem"
"Low & middle income",2004,6.0507,"uem"
"Low & middle income",2005,5.95362,"uem"
"Low & middle income",2006,5.74487,"uem"
"Low & middle income",2007,5.38614,"uem"
"Low & middle income",2008,5.57393,"uem"
"Low & middle income",2009,5.74872,"uem"
"Low & middle income",2010,5.53232,"uem"
"Low & middle income",2011,5.48541,"uem"
"Low & middle income",2012,5.49627,"uem"
"Low & middle income",2013,5.54409,"uem"
"Low income",1991,4.95957,"uem"
"Low income",1992,4.90223,"uem"
"Low income",1993,4.8717,"uem"
"Low income",1994,4.88485,"uem"
"Low income",1995,4.99181,"uem"
"Low income",1996,5.10915,"uem"
"Low income",1997,5.1788,"uem"
"Low income",1998,5.08942,"uem"
"Low income",1999,5.0344,"uem"
"Low income",2000,5.13744,"uem"
"Low income",2001,5.14624,"uem"
"Low income",2002,5.01441,"uem"
"Low income",2003,5.10193,"uem"
"Low income",2004,4.9871,"uem"
"Low income",2005,4.89723,"uem"
"Low income",2006,5.07085,"uem"
"Low income",2007,4.9513,"uem"
"Low income",2008,5.06118,"uem"
"Low income",2009,5.23281,"uem"
"Low income",2010,5.09706,"uem"
"Low income",2011,5.10619,"uem"
"Low income",2012,5.10052,"uem"
"Low income",2013,5.06698,"uem"
"Lower middle income",1991,5.80868,"uem"
"Lower middle income",1992,5.31601,"uem"
"Lower middle income",1993,5.63535,"uem"
"Lower middle income",1994,5.28036,"uem"
"Lower middle income",1995,5.25565,"uem"
"Lower middle income",1996,5.29947,"uem"
"Lower middle income",1997,5.54362,"uem"
"Lower middle income",1998,5.63122,"uem"
"Lower middle income",1999,5.95548,"uem"
"Lower middle income",2000,6.03975,"uem"
"Lower middle income",2001,6.18881,"uem"
"Lower middle income",2002,6.42905,"uem"
"Lower middle income",2003,6.23364,"uem"
"Lower middle income",2004,6.23277,"uem"
"Lower middle income",2005,6.37766,"uem"
"Lower middle income",2006,6.11922,"uem"
"Lower middle income",2007,5.54648,"uem"
"Lower middle income",2008,5.66524,"uem"
"Lower middle income",2009,5.61436,"uem"
"Lower middle income",2010,5.31753,"uem"
"Lower middle income",2011,5.30114,"uem"
"Lower middle income",2012,5.28706,"uem"
"Lower middle income",2013,5.34456,"uem"
"Luxembourg",1991,1.5,"uem"
"Luxembourg",1992,2,"uem"
"Luxembourg",1993,2.3,"uem"
"Luxembourg",1994,3.5,"uem"
"Luxembourg",1995,2.9,"uem"
"Luxembourg",1996,3.3,"uem"
"Luxembourg",1997,2.5,"uem"
"Luxembourg",1998,2.8,"uem"
"Luxembourg",1999,2.4,"uem"
"Luxembourg",2000,2.3,"uem"
"Luxembourg",2001,1.8,"uem"
"Luxembourg",2002,2.6,"uem"
"Luxembourg",2003,3.7,"uem"
"Luxembourg",2004,5.1,"uem"
"Luxembourg",2005,4.5,"uem"
"Luxembourg",2006,4.7,"uem"
"Luxembourg",2007,4.1,"uem"
"Luxembourg",2008,5.1,"uem"
"Luxembourg",2009,5.1,"uem"
"Luxembourg",2010,4.4,"uem"
"Luxembourg",2011,4.9,"uem"
"Luxembourg",2012,5.1,"uem"
"Luxembourg",2013,5.9,"uem"
"Macao SAR, China",1991,3,"uem"
"Macao SAR, China",1992,2.3,"uem"
"Macao SAR, China",1993,2,"uem"
"Macao SAR, China",1994,2.4,"uem"
"Macao SAR, China",1995,3.6,"uem"
"Macao SAR, China",1996,4.2,"uem"
"Macao SAR, China",1997,3.1,"uem"
"Macao SAR, China",1998,4.5,"uem"
"Macao SAR, China",1999,6.3,"uem"
"Macao SAR, China",2000,6.7,"uem"
"Macao SAR, China",2001,6.5,"uem"
"Macao SAR, China",2002,6.4,"uem"
"Macao SAR, China",2003,6.1,"uem"
"Macao SAR, China",2004,4.9,"uem"
"Macao SAR, China",2005,4.2,"uem"
"Macao SAR, China",2006,3.7,"uem"
"Macao SAR, China",2007,3,"uem"
"Macao SAR, China",2008,3,"uem"
"Macao SAR, China",2009,3.5,"uem"
"Macao SAR, China",2010,2.8,"uem"
"Macao SAR, China",2011,2.6,"uem"
"Macao SAR, China",2012,2,"uem"
"Macao SAR, China",2013,1.8,"uem"
"Macedonia, FYR",1991,30.1,"uem"
"Macedonia, FYR",1992,29.9,"uem"
"Macedonia, FYR",1993,29.3,"uem"
"Macedonia, FYR",1994,31.6,"uem"
"Macedonia, FYR",1995,32,"uem"
"Macedonia, FYR",1996,34,"uem"
"Macedonia, FYR",1997,36,"uem"
"Macedonia, FYR",1998,34.5,"uem"
"Macedonia, FYR",1999,32.4,"uem"
"Macedonia, FYR",2000,32.2,"uem"
"Macedonia, FYR",2001,30.5,"uem"
"Macedonia, FYR",2002,31.9,"uem"
"Macedonia, FYR",2003,36.7,"uem"
"Macedonia, FYR",2004,37.2,"uem"
"Macedonia, FYR",2005,37.3,"uem"
"Macedonia, FYR",2006,36,"uem"
"Macedonia, FYR",2007,34.9,"uem"
"Macedonia, FYR",2008,33.8,"uem"
"Macedonia, FYR",2009,32.2,"uem"
"Macedonia, FYR",2010,32,"uem"
"Macedonia, FYR",2011,31.4,"uem"
"Macedonia, FYR",2012,31,"uem"
"Macedonia, FYR",2013,29,"uem"
"Madagascar",1991,2.9,"uem"
"Madagascar",1992,3.2,"uem"
"Madagascar",1993,3,"uem"
"Madagascar",1994,3.6,"uem"
"Madagascar",1995,3.1,"uem"
"Madagascar",1996,3,"uem"
"Madagascar",1997,2.7,"uem"
"Madagascar",1998,2.6,"uem"
"Madagascar",1999,2.6,"uem"
"Madagascar",2000,2.6,"uem"
"Madagascar",2001,4,"uem"
"Madagascar",2002,4.4,"uem"
"Madagascar",2003,5,"uem"
"Madagascar",2004,3.8,"uem"
"Madagascar",2005,2.6,"uem"
"Madagascar",2006,3.9,"uem"
"Madagascar",2007,4.1,"uem"
"Madagascar",2008,4.3,"uem"
"Madagascar",2009,4.8,"uem"
"Madagascar",2010,3.6,"uem"
"Madagascar",2011,3.6,"uem"
"Madagascar",2012,3.6,"uem"
"Madagascar",2013,3.6,"uem"
"Malawi",1991,7.3,"uem"
"Malawi",1992,7.5,"uem"
"Malawi",1993,7.3,"uem"
"Malawi",1994,7.6,"uem"
"Malawi",1995,7.2,"uem"
"Malawi",1996,7.3,"uem"
"Malawi",1997,7.3,"uem"
"Malawi",1998,7.4,"uem"
"Malawi",1999,7.5,"uem"
"Malawi",2000,7.6,"uem"
"Malawi",2001,7.7,"uem"
"Malawi",2002,7.7,"uem"
"Malawi",2003,7.7,"uem"
"Malawi",2004,7.8,"uem"
"Malawi",2005,7.9,"uem"
"Malawi",2006,7.8,"uem"
"Malawi",2007,7.6,"uem"
"Malawi",2008,7.5,"uem"
"Malawi",2009,7.5,"uem"
"Malawi",2010,7.5,"uem"
"Malawi",2011,7.6,"uem"
"Malawi",2012,7.6,"uem"
"Malawi",2013,7.6,"uem"
"Malaysia",1991,3.3,"uem"
"Malaysia",1992,3.7,"uem"
"Malaysia",1993,4.1,"uem"
"Malaysia",1994,3.8,"uem"
"Malaysia",1995,3.1,"uem"
"Malaysia",1996,2.5,"uem"
"Malaysia",1997,2.4,"uem"
"Malaysia",1998,3.2,"uem"
"Malaysia",1999,3.4,"uem"
"Malaysia",2000,3,"uem"
"Malaysia",2001,3.5,"uem"
"Malaysia",2002,3.5,"uem"
"Malaysia",2003,3.6,"uem"
"Malaysia",2004,3.5,"uem"
"Malaysia",2005,3.5,"uem"
"Malaysia",2006,3.3,"uem"
"Malaysia",2007,3.2,"uem"
"Malaysia",2008,3.3,"uem"
"Malaysia",2009,3.7,"uem"
"Malaysia",2010,3.4,"uem"
"Malaysia",2011,3.1,"uem"
"Malaysia",2012,3,"uem"
"Malaysia",2013,3.2,"uem"
"Maldives",1991,9.8,"uem"
"Maldives",1992,9.8,"uem"
"Maldives",1993,9.8,"uem"
"Maldives",1994,9.7,"uem"
"Maldives",1995,9.8,"uem"
"Maldives",1996,10.1,"uem"
"Maldives",1997,10.4,"uem"
"Maldives",1998,10.5,"uem"
"Maldives",1999,10.3,"uem"
"Maldives",2000,10.8,"uem"
"Maldives",2001,11.3,"uem"
"Maldives",2002,11.9,"uem"
"Maldives",2003,12.6,"uem"
"Maldives",2004,12.5,"uem"
"Maldives",2005,13.4,"uem"
"Maldives",2006,14.4,"uem"
"Maldives",2007,12.6,"uem"
"Maldives",2008,12.8,"uem"
"Maldives",2009,12.2,"uem"
"Maldives",2010,11.7,"uem"
"Maldives",2011,11.5,"uem"
"Maldives",2012,11.1,"uem"
"Maldives",2013,11.6,"uem"
"Mali",1991,8.4,"uem"
"Mali",1992,8.6,"uem"
"Mali",1993,8.6,"uem"
"Mali",1994,8.7,"uem"
"Mali",1995,8.9,"uem"
"Mali",1996,8.6,"uem"
"Mali",1997,8.3,"uem"
"Mali",1998,8.5,"uem"
"Mali",1999,8.2,"uem"
"Mali",2000,8.3,"uem"
"Mali",2001,8.3,"uem"
"Mali",2002,8.4,"uem"
"Mali",2003,8.6,"uem"
"Mali",2004,8.8,"uem"
"Mali",2005,8.5,"uem"
"Mali",2006,8.3,"uem"
"Mali",2007,8.5,"uem"
"Mali",2008,8.4,"uem"
"Mali",2009,8.5,"uem"
"Mali",2010,8.1,"uem"
"Mali",2011,8.1,"uem"
"Mali",2012,8.1,"uem"
"Mali",2013,8.2,"uem"
"Malta",1991,6.8,"uem"
"Malta",1992,6.7,"uem"
"Malta",1993,7,"uem"
"Malta",1994,7.1,"uem"
"Malta",1995,7.2,"uem"
"Malta",1996,7.1,"uem"
"Malta",1997,6.9,"uem"
"Malta",1998,6.3,"uem"
"Malta",1999,6.9,"uem"
"Malta",2000,6.3,"uem"
"Malta",2001,7.1,"uem"
"Malta",2002,6.9,"uem"
"Malta",2003,7.5,"uem"
"Malta",2004,7.3,"uem"
"Malta",2005,7.3,"uem"
"Malta",2006,6.9,"uem"
"Malta",2007,6.5,"uem"
"Malta",2008,6,"uem"
"Malta",2009,6.9,"uem"
"Malta",2010,6.9,"uem"
"Malta",2011,6.5,"uem"
"Malta",2012,6.4,"uem"
"Malta",2013,6.5,"uem"
"Mauritania",1991,31.9,"uem"
"Mauritania",1992,31.9,"uem"
"Mauritania",1993,32,"uem"
"Mauritania",1994,32,"uem"
"Mauritania",1995,32.1,"uem"
"Mauritania",1996,32.2,"uem"
"Mauritania",1997,32.2,"uem"
"Mauritania",1998,32.3,"uem"
"Mauritania",1999,32.3,"uem"
"Mauritania",2000,32.4,"uem"
"Mauritania",2001,32.4,"uem"
"Mauritania",2002,32.4,"uem"
"Mauritania",2003,32.5,"uem"
"Mauritania",2004,32.5,"uem"
"Mauritania",2005,32.1,"uem"
"Mauritania",2006,31.8,"uem"
"Mauritania",2007,31.4,"uem"
"Mauritania",2008,31.2,"uem"
"Mauritania",2009,31.1,"uem"
"Mauritania",2010,31.1,"uem"
"Mauritania",2011,31.1,"uem"
"Mauritania",2012,31.1,"uem"
"Mauritania",2013,31,"uem"
"Mauritius",1991,9.4,"uem"
"Mauritius",1992,9.3,"uem"
"Mauritius",1993,9.2,"uem"
"Mauritius",1994,9.1,"uem"
"Mauritius",1995,9.4,"uem"
"Mauritius",1996,8.9,"uem"
"Mauritius",1997,8.4,"uem"
"Mauritius",1998,8.7,"uem"
"Mauritius",1999,9,"uem"
"Mauritius",2000,7.8,"uem"
"Mauritius",2001,6.8,"uem"
"Mauritius",2002,7.2,"uem"
"Mauritius",2003,7.7,"uem"
"Mauritius",2004,8.5,"uem"
"Mauritius",2005,9.6,"uem"
"Mauritius",2006,9.1,"uem"
"Mauritius",2007,8.5,"uem"
"Mauritius",2008,7.2,"uem"
"Mauritius",2009,7.3,"uem"
"Mauritius",2010,7.7,"uem"
"Mauritius",2011,7.9,"uem"
"Mauritius",2012,8.7,"uem"
"Mauritius",2013,8.3,"uem"
"Mexico",1991,3,"uem"
"Mexico",1992,3.1,"uem"
"Mexico",1993,3.2,"uem"
"Mexico",1994,4.2,"uem"
"Mexico",1995,6.9,"uem"
"Mexico",1996,5.2,"uem"
"Mexico",1997,4.1,"uem"
"Mexico",1998,3.6,"uem"
"Mexico",1999,2.5,"uem"
"Mexico",2000,2.6,"uem"
"Mexico",2001,2.5,"uem"
"Mexico",2002,2.9,"uem"
"Mexico",2003,3,"uem"
"Mexico",2004,3.7,"uem"
"Mexico",2005,3.5,"uem"
"Mexico",2006,3.2,"uem"
"Mexico",2007,3.4,"uem"
"Mexico",2008,3.5,"uem"
"Mexico",2009,5.2,"uem"
"Mexico",2010,5.2,"uem"
"Mexico",2011,5.3,"uem"
"Mexico",2012,4.9,"uem"
"Mexico",2013,4.9,"uem"
"Middle East & North Africa (all income levels)",1991,11.9661,"uem"
"Middle East & North Africa (all income levels)",1992,12.3745,"uem"
"Middle East & North Africa (all income levels)",1993,12.5374,"uem"
"Middle East & North Africa (all income levels)",1994,12.4961,"uem"
"Middle East & North Africa (all income levels)",1995,12.6505,"uem"
"Middle East & North Africa (all income levels)",1996,12.4242,"uem"
"Middle East & North Africa (all income levels)",1997,12.026,"uem"
"Middle East & North Africa (all income levels)",1998,12.0613,"uem"
"Middle East & North Africa (all income levels)",1999,12.0648,"uem"
