am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
SLB-166059,NA,NA,NA,Sukashitrochus morleti,NA,am,NE,NA,NA,NA
W-Msc-577188,NA,NA,NA,Leucorhynchia caledonica,NA,am,NE,NA,NA,NA
SLB-166187,NA,NA,NA,Hiatavolva coarctata,NA,am,NE,NA,NA,NA
W-Msc-531859,NA,NA,NA,Tridentarius dentatus,NA,am,NE,NA,NA,NA
W-Msc-208368,NA,NA,NA,Oliva irisans,NA,am,NE,NA,NA,NA
W-Msc-560303,NA,NA,NA,Nassarius quadrasi,NA,am,NE,NA,NA,NA
W-Msc-208391,NA,NA,NA,Oliva sericea,NA,am,NE,NA,NA,NA
W-Por-247850,NA,NA,NA,Callyspongia aerizusa,NA,am,NE,NA,NA,NA
W-Ase-123947,NA,NA,NA,Thoracaster cylindratus,NA,am,NE,NA,NA,NA
W-Ase-380784,NA,NA,NA,Cheiraster niasicus,NA,am,NE,NA,NA,NA
SLB-169627,NA,NA,NA,Heterometra crenulata,NA,am,NE,NA,NA,NA
W-Oph-244377,NA,NA,NA,Sthenocephalus indicus,NA,am,NE,NA,NA,NA
W-Oph-243723,NA,NA,NA,Ophiomastix asperula,NA,am,NE,NA,NA,NA
W-Oph-243815,NA,NA,NA,Ophiomusium facundum,NA,am,NE,NA,NA,NA
W-Oph-244256,NA,NA,NA,Ophiura aequalis,NA,am,NE,NA,NA,NA
W-Ech-513487,NA,NA,NA,Prionechinus forbesianus,NA,am,NE,NA,NA,NA
W-Oct-125332,NA,NA,NA,Alcyonium coralloides,NA,am,NE,NA,NA,NA
W-Oct-125365,NA,NA,NA,Eunicella singularis,NA,am,NE,NA,NA,NA
Chn-f41af29f-5e40-4cb4-8862-220e6e64b329,NA,NA,NA,Michelopagurus limatulus,NA,am,NE,NA,NA,NA
W-Por-171295,NA,NA,NA,Cinachyrella arenosa,NA,am,NE,NA,NA,NA
W-Bch-444780,NA,NA,NA,Hemigrapsus sexdentatus,NA,am,NE,NA,NA,NA
W-Bry-237795,NA,NA,NA,Electra tenella,NA,am,NE,NA,NA,NA
SLB-172368,NA,NA,NA,Davidaster rubiginosus,NA,am,NE,NA,NA,NA
W-Bch-107356,NA,NA,NA,Pisa muscosa,NA,am,NE,NA,NA,NA
W-Bch-107401,NA,NA,NA,Portumnus lysianassa,NA,am,NE,NA,NA,NA
W-Msc-419914,NA,NA,NA,Monophorus olivaceus,NA,am,NE,NA,NA,NA
SLB-172782,NA,NA,NA,Steironepion maculatum,NA,am,NE,NA,NA,NA
W-Msc-407831,NA,NA,NA,Muricopsis rosea,NA,am,NE,NA,NA,NA
W-Msc-419628,NA,NA,NA,Rissoina elegantissima,NA,am,NE,NA,NA,NA
W-Msc-207756,NA,NA,NA,Anadara vellicata,NA,am,NE,NA,NA,NA
W-Msc-394955,NA,NA,NA,Anguipecten picturatus,NA,am,NE,NA,NA,NA
SLB-173506,NA,NA,NA,Metaproto novaehollandiae,NA,am,NE,NA,NA,NA
ITS-682886,NA,NA,NA,Heteromysis norvegica,NA,am,NE,NA,NA,NA
W-Ase-123868,NA,NA,NA,Astropecten jonstoni,NA,am,NE,NA,NA,NA
SLB-174436,NA,NA,NA,Cardenio paurodactylus,NA,am,NE,NA,NA,NA
W-Hol-529510,NA,NA,NA,Heterocucumis godeffroyi,NA,am,NE,NA,NA,NA
SLB-174673,NA,NA,NA,Nymphon neelovi,NA,am,NE,NA,NA,NA
W-Msc-197476,NA,NA,NA,Toledonia major,NA,am,NE,NA,NA,NA
W-Pol-333746,NA,NA,NA,Laetmonice benthaliana,NA,am,NE,NA,NA,NA
SLB-175015,NA,NA,NA,Campylonotus semistriatus,NA,am,NE,NA,NA,NA
W-Hol-529649,NA,NA,NA,Psolidium poriferum,NA,am,NE,NA,NA,NA
SLB-176487,NA,NA,NA,Epimeria inermis,NA,am,NE,NA,NA,NA
W-Msc-405227,NA,NA,NA,Vokesimurex rubidus,NA,am,NE,NA,NA,NA
SLB-176558,NA,NA,NA,Risomurex caribbaeus,NA,am,NE,NA,NA,NA
W-Msc-405267,NA,NA,NA,Siratus ciboney,NA,am,NE,NA,NA,NA
W-Msc-507441,NA,NA,NA,Anomalocardia cuneimeris,NA,am,NE,NA,NA,NA
SLB-176771,NA,NA,NA,Hipponix benthophila,NA,am,NE,NA,NA,NA
SLB-176775,NA,NA,NA,Opalia morchiana,NA,am,NE,NA,NA,NA
W-Msc-419940,NA,NA,NA,Paziella hystricina,NA,am,NE,NA,NA,NA
W-Msc-532686,NA,NA,NA,Crepidula protea,NA,am,NE,NA,NA,NA
W-Msc-532295,NA,NA,NA,Macoma inornata,NA,am,NE,NA,NA,NA
W-Msc-473962,NA,NA,NA,Prunum fulminatum,NA,am,NE,NA,NA,NA
W-Msc-197257,NA,NA,NA,Margarella antarctica,NA,am,NE,NA,NA,NA
W-Msc-448169,NA,NA,NA,Olivancillaria urceus,NA,am,NE,NA,NA,NA
W-Msc-197154,NA,NA,NA,Eatoniella glacialis,NA,am,NE,NA,NA,NA
W-Msc-405215,NA,NA,NA,Vokesimurex messorius,NA,am,NE,NA,NA,NA
W-Msc-533223,NA,NA,NA,Onoba fuegoensis,NA,am,NE,NA,NA,NA
W-Msc-197342,NA,NA,NA,Paradmete fragillima,NA,am,NE,NA,NA,NA
W-Msc-493001,NA,NA,NA,Anatoma aedonia,NA,am,NE,NA,NA,NA
SLB-178364,NA,NA,NA,Casmaria atlantica,NA,am,NE,NA,NA,NA
W-Msc-419580,NA,NA,NA,Caecum brasilicum,NA,am,NE,NA,NA,NA
W-Msc-532352,NA,NA,NA,Acteon pelecais,NA,am,NE,NA,NA,NA
W-Msc-532737,NA,NA,NA,Diodora mirifica,NA,am,NE,NA,NA,NA
W-Msc-532805,NA,NA,NA,Euchelus hummelincki,NA,am,NE,NA,NA,NA
W-Msc-507043,NA,NA,NA,Xylophaga clenchi,NA,am,NE,NA,NA,NA
W-Msc-160143,NA,NA,NA,Buccinum finmarkianum,NA,am,NE,NA,NA,NA
W-Oph-467735,NA,NA,NA,Ophiura lymani,NA,am,NE,NA,NA,NA
SLB-181584,NA,NA,NA,Iphimediella serrata,NA,am,NE,NA,NA,NA
SLB-181614,NA,NA,NA,Phrixometra nutrix,NA,am,NE,NA,NA,NA
SLB-181979,NA,NA,NA,Uristes adarei,NA,am,NE,NA,NA,NA
SLB-182593,NA,NA,NA,Paraisanthus fabiani,NA,am,NE,NA,NA,NA
W-Oph-243571,NA,NA,NA,Ophiocoma aethiops,NA,am,NE,NA,NA,NA
W-Ase-292795,NA,NA,NA,Pharia pyramidata,NA,am,NE,NA,NA,NA
SLB-182658,NA,NA,NA,Anthopleura hermaphroditica,NA,am,NE,NA,NA,NA
URM-Cn-5055,NA,NA,NA,Caryophyllia huinayensis,NA,am,NE,NA,NA,NA
URM-Cn-5264,NA,NA,NA,Tethocyathus endesa,NA,am,NE,NA,NA,NA
W-Ech-513191,NA,NA,NA,Clypeaster ochrus,NA,am,NE,NA,NA,NA
SLB-183331,NA,NA,NA,Eurythenes thurstoni,NA,am,NE,NA,NA,NA
W-Ech-414207,NA,NA,NA,Araeosoma thetidis,NA,am,NE,NA,NA,NA
W-Ase-369038,NA,NA,NA,Stegnaster inflatus,NA,am,NE,NA,NA,NA
W-Oph-244140,NA,NA,NA,Ophiothrix lepidus,NA,am,NE,NA,NA,NA
SLB-184685,NA,NA,NA,Munida eclepsis,NA,am,NE,NA,NA,NA
NZ-7388,NA,NA,NA,Pagurojacquesia polymorpha,NA,am,NE,NA,NA,NA
W-Por-166482,NA,NA,NA,Haliclona tenella,NA,am,NE,NA,NA,NA
SLB-186085,NA,NA,NA,Acanthephyra cucullata,NA,am,NE,NA,NA,NA
SLB-186169,NA,NA,NA,Campylonotus vagans,NA,am,NE,NA,NA,NA
SLB-187225,NA,NA,NA,Platylambrus prensor,NA,am,NE,NA,NA,NA
SLB-187289,NA,NA,NA,Nassarius gayii,NA,am,NE,NA,NA,NA
SLB-187376,NA,NA,NA,Nauticaris magellanica,NA,am,NE,NA,NA,NA
SLB-187626,NA,NA,NA,Metepimeria acanthurus,NA,am,NE,NA,NA,NA
W-Hol-174123,NA,NA,NA,Chiridota pisanii,NA,am,NE,NA,NA,NA
SLB-188529,NA,NA,NA,Munida intermedia,NA,am,NE,NA,NA,NA
SLB-188983,NA,NA,NA,Ciliopagurus vakovako,NA,am,NE,NA,NA,NA
W-Oph-243916,NA,NA,NA,Ophiopholis kennerlyi,NA,am,NE,NA,NA,NA
W-Bch-107274,NA,NA,NA,Atelecyclus undecimdentatus,NA,am,NE,NA,NA,NA
W-Bch-444123,NA,NA,NA,Alainodaeus rimatara,NA,am,NE,NA,NA,NA
SLB-189552,NA,NA,NA,Alpheus roseodigitalis,NA,am,NE,NA,NA,NA
SLB-189555,NA,NA,NA,Aniculus erythraeus,NA,am,NE,NA,NA,NA
W-Bch-208780,NA,NA,NA,Caphyra unidentata,NA,am,NE,NA,NA,NA
W-Bch-444085,NA,NA,NA,Cyclodius granulosus,NA,am,NE,NA,NA,NA
W-Bch-444400,NA,NA,NA,Zozymodes pumilus,NA,am,NE,NA,NA,NA
SLB-190040,NA,NA,NA,Forestiana depressa,NA,am,NE,NA,NA,NA
SLB-190045,NA,NA,NA,Galathea mauritiana,NA,am,NE,NA,NA,NA
SLB-190075,NA,NA,NA,Icelopagurus crosnieri,NA,am,NE,NA,NA,NA
W-Bch-209145,NA,NA,NA,Liocarpilodes armiger,NA,am,NE,NA,NA,NA
W-Bch-444201,NA,NA,NA,Liomera laevis,NA,am,NE,NA,NA,NA
W-Bch-209570,NA,NA,NA,Notosceles chimmonis,NA,am,NE,NA,NA,NA
SLB-190293,NA,NA,NA,Nematopagurus alcocki,NA,am,NE,NA,NA,NA
W-Bch-210184,NA,NA,NA,Trapezia speciosa,NA,am,NE,NA,NA,NA
W-Bch-443857,NA,NA,NA,Tetralia cinctipes,NA,am,NE,NA,NA,NA
W-Bch-208872,NA,NA,NA,Thalamita philippinensis,NA,am,NE,NA,NA,NA
W-Bch-208856,NA,NA,NA,Thalamita gracilipes,NA,am,NE,NA,NA,NA
SLB-190476,NA,NA,NA,Sadayoshia acroporae,NA,am,NE,NA,NA,NA
SLB-190478,NA,NA,NA,Sadayoshia lipkei,NA,am,NE,NA,NA,NA
W-Bch-443882,NA,NA,NA,Trapezia lutea,NA,am,NE,NA,NA,NA
SLB-192049,NA,NA,NA,Leptochela irrobusta,NA,am,NE,NA,NA,NA
W-Por-171160,NA,NA,NA,Neosiphonia superstes,NA,am,NE,NA,NA,NA
SLB-192974,NA,NA,NA,Zoanthus sansibaricus,NA,am,NE,NA,NA,NA
SLB-192976,NA,NA,NA,Palythoa tuberculosa,NA,am,NE,NA,NA,NA
W-Por-169680,NA,NA,NA,Anomoianthella rubra,NA,am,NE,NA,NA,NA
W-Por-169708,NA,NA,NA,Vaceletia crypta,NA,am,NE,NA,NA,NA
SLB-159313,NA,NA,NA,Heterometra variipinna,NA,am,NE,NA,NA,NA
W-Ase-213246,NA,NA,NA,Astropecten monacanthus,NA,am,NE,NA,NA,NA
W-Bch-442899,NA,NA,NA,Thalamita macropus,NA,am,NE,NA,NA,NA
W-Oph-242872,NA,NA,NA,Amphipholis misera,NA,am,NE,NA,NA,NA
W-Bch-207542,NA,NA,NA,Ilyograpsus paludicola,NA,am,NE,NA,NA,NA
W-Oph-405285,NA,NA,NA,Macrophiothrix martensi,NA,am,NE,NA,NA,NA
W-Msc-325340,NA,NA,NA,Thaumeledone peninsulae,NA,am,NE,NA,NA,NA
W-Oph-213455,NA,NA,NA,Ophiochaeta hirsuta,NA,am,NE,NA,NA,NA
SLB-160067,NA,NA,NA,Pseudomaretia alta,NA,am,NE,NA,NA,NA
W-Ase-345425,NA,NA,NA,Astropecten sinicus,NA,am,NE,NA,NA,NA
ITS-563986,NA,NA,NA,Symbion pandora,NA,am,NE,NA,NA,NA
W-Msc-420543,NA,NA,NA,Gastropteron chacmol,NA,am,NE,NA,NA,NA
W-Msc-141686,NA,NA,NA,Eudolium bairdii,NA,am,NE,NA,NA,NA
SLB-72022,NA,NA,NA,Ancistrobasis costulata,NA,am,NE,NA,NA,NA
W-Msc-419973,NA,NA,NA,Liomesus stimpsoni,NA,am,NE,NA,NA,NA
SLB-75900,NA,NA,NA,Vitreolina arcuata,NA,am,NE,NA,NA,NA
SLB-74411,NA,NA,NA,Vitricythara metria,NA,am,NE,NA,NA,NA
W-Msc-138938,NA,NA,NA,Volutopsius norwegicus,NA,am,NE,NA,NA,NA
SLB-74062,NA,NA,NA,Curtitoma violacea,NA,am,NE,NA,NA,NA
W-Msc-160172,NA,NA,NA,Bittiolum alternatum,NA,am,NE,NA,NA,NA
W-Msc-419916,NA,NA,NA,Similiphora intermedia,NA,am,NE,NA,NA,NA
SLB-76473,NA,NA,NA,Supplanaxis nucleus,NA,am,NE,NA,NA,NA
W-Msc-419569,NA,NA,NA,Tectarius antonii,NA,am,NE,NA,NA,NA
W-Msc-419644,NA,NA,NA,Thaleia nisonis,NA,am,NE,NA,NA,NA
SLB-77074,NA,NA,NA,Dendropoma irregulare,NA,am,NE,NA,NA,NA
W-Msc-419971,NA,NA,NA,Pollia karinae,NA,am,NE,NA,NA,NA
W-Msc-160456,NA,NA,NA,Propebela concinnula,NA,am,NE,NA,NA,NA
W-Msc-141822,NA,NA,NA,Margarites olivaceus,NA,am,NE,NA,NA,NA
W-Msc-419722,NA,NA,NA,Macrocypraea cervus,NA,am,NE,NA,NA,NA
W-Msc-139305,NA,NA,NA,Nepotilla amoena,NA,am,NE,NA,NA,NA
W-Msc-403752,NA,NA,NA,Ocinebrina lurida,NA,am,NE,NA,NA,NA
W-Msc-581128,NA,NA,NA,Eulimastoma didymum,NA,am,NE,NA,NA,NA
W-Msc-419408,NA,NA,NA,Calliostoma brunneum,NA,am,NE,NA,NA,NA
W-Msc-419344,NA,NA,NA,Diodora meta,NA,am,NE,NA,NA,NA
W-Msc-139966,NA,NA,NA,Emarginula sicula,NA,am,NE,NA,NA,NA
W-Msc-419664,NA,NA,NA,Solariorbis blakei,NA,am,NE,NA,NA,NA
W-Msc-594441,NA,NA,NA,Cyclostremiscus emeryi,NA,am,NE,NA,NA,NA
W-Msc-419456,NA,NA,NA,Pseudostomatella erythrocoma,NA,am,NE,NA,NA,NA
W-Msc-419427,NA,NA,NA,Calliostoma sarcodum,NA,am,NE,NA,NA,NA
W-Msc-419426,NA,NA,NA,Calliostoma sapidum,NA,am,NE,NA,NA,NA
W-Msc-533470,NA,NA,NA,Tegula patagonica,NA,am,NE,NA,NA,NA
W-Msc-532895,NA,NA,NA,Halistylus columna,NA,am,NE,NA,NA,NA
W-Msc-419387,NA,NA,NA,Dentistyla asperrima,NA,am,NE,NA,NA,NA
W-Msc-224843,NA,NA,NA,Opalia pumilio,NA,am,NE,NA,NA,NA
SLB-75795,NA,NA,NA,Opalia eolis,NA,am,NE,NA,NA,NA
W-Msc-419394,NA,NA,NA,Mirachelus corbis,NA,am,NE,NA,NA,NA
W-Msc-413367,NA,NA,NA,Turbo haraldi,NA,am,NE,NA,NA,NA
W-Msc-419473,NA,NA,NA,Arene riisei,NA,am,NE,NA,NA,NA
W-Msc-446936,NA,NA,NA,Tectarius coronatus,NA,am,NE,NA,NA,NA
W-Msc-419675,NA,NA,NA,Teinostoma cocolitoris,NA,am,NE,NA,NA,NA
W-Msc-419646,NA,NA,NA,Zebina laevigata,NA,am,NE,NA,NA,NA
W-Msc-419663,NA,NA,NA,Pleuromalaxis balesi,NA,am,NE,NA,NA,NA
W-Msc-420420,NA,NA,NA,Spirolaxis centrifugus,NA,am,NE,NA,NA,NA
W-Msc-709499,NA,NA,NA,Thylacodes squamigerus,NA,am,NE,NA,NA,NA
W-Msc-419588,NA,NA,NA,Caecum floridanum,NA,am,NE,NA,NA,NA
W-Msc-419578,NA,NA,NA,Caecum antillarum,NA,am,NE,NA,NA,NA
W-Msc-419582,NA,NA,NA,Caecum carolinianum,NA,am,NE,NA,NA,NA
SLB-76965,NA,NA,NA,Triphora ornata,NA,am,NE,NA,NA,NA
W-Msc-419911,NA,NA,NA,Metaxia rugulosa,NA,am,NE,NA,NA,NA
SLB-72043,NA,NA,NA,Seguenzia monocingulata,NA,am,NE,NA,NA,NA
SLB-75327,NA,NA,NA,Atlanta inclinata,NA,am,NE,NA,NA,NA
SLB-75334,NA,NA,NA,Oxygyrus keraudrenii,NA,am,NE,NA,NA,NA
SLB-75335,NA,NA,NA,Protatlanta souleyeti,NA,am,NE,NA,NA,NA
W-Msc-413801,NA,NA,NA,Vexillum epiphaneum,NA,am,NE,NA,NA,NA
SLB-75627,NA,NA,NA,Cerithiopsis fusiformis,NA,am,NE,NA,NA,NA
W-Msc-224773,NA,NA,NA,Cerithium guinaicum,NA,am,NE,NA,NA,NA
W-Msc-419993,NA,NA,NA,Costoanachis floridana,NA,am,NE,NA,NA,NA
SLB-180472,NA,NA,NA,Vanikoro oxychone,NA,am,NE,NA,NA,NA
W-Msc-598655,NA,NA,NA,Antisabia foliacea,NA,am,NE,NA,NA,NA
W-Msc-420002,NA,NA,NA,Mitrella dichroa,NA,am,NE,NA,NA,NA
W-Msc-419762,NA,NA,NA,Polinices hepaticus,NA,am,NE,NA,NA,NA
SLB-76401,NA,NA,NA,Stigmaulax sulcatus,NA,am,NE,NA,NA,NA
W-Msc-532723,NA,NA,NA,Dalium solidum,NA,am,NE,NA,NA,NA
W-Msc-419956,NA,NA,NA,Urosalpinx tampaensis,NA,am,NE,NA,NA,NA
W-Msc-138875,NA,NA,NA,Buccinum scalariforme,NA,am,NE,NA,NA,NA
W-Msc-160446,NA,NA,NA,Propebela turricula,NA,am,NE,NA,NA,NA
W-Msc-413827,NA,NA,NA,Vexillum histrio,NA,am,NE,NA,NA,NA
W-Msc-420541,NA,NA,NA,Scaphander pilsbryi,NA,am,NE,NA,NA,NA
W-Msc-420343,NA,NA,NA,Ithycythara parkeri,NA,am,NE,NA,NA,NA
W-Msc-420237,NA,NA,NA,Terebra glossema,NA,am,NE,NA,NA,NA
SLB-172837,NA,NA,NA,Boonea jadisi,NA,am,NE,NA,NA,NA
W-Msc-160335,NA,NA,NA,Fargoa gibbosa,NA,am,NE,NA,NA,NA
SLB-77675,NA,NA,NA,Polycera odhneri,NA,am,NE,NA,NA,NA
SLB-77448,NA,NA,NA,Taringa telopia,NA,am,NE,NA,NA,NA
W-Msc-181213,NA,NA,NA,Elysia papillosa,NA,am,NE,NA,NA,NA
W-Msc-420619,NA,NA,NA,Armina wattla,NA,am,NE,NA,NA,NA
W-Msc-217246,NA,NA,NA,Stylocheilus longicauda,NA,am,NE,NA,NA,NA
W-Msc-581881,NA,NA,NA,Cuthona albocrusta,NA,am,NE,NA,NA,NA
W-Msc-141630,NA,NA,NA,Cuthona perca,NA,am,NE,NA,NA,NA
SLB-77702,NA,NA,NA,Catriona maua,NA,am,NE,NA,NA,NA
ITS-206533,NA,NA,NA,Eurythenes obesus,NA,am,NE,NA,NA,NA
W-Iso-174518,NA,NA,NA,Antarcturus horridus,NA,am,NE,NA,NA,NA
W-Iso-174520,NA,NA,NA,Antarcturus polaris,NA,am,NE,NA,NA,NA
ITS-202991,NA,NA,NA,Stomacontion pepinii,NA,am,NE,NA,NA,NA
W-Iso-257303,NA,NA,NA,Astacilla caeca,NA,am,NE,NA,NA,NA
W-Iso-118973,NA,NA,NA,Sphaeroma serratum,NA,am,NE,NA,NA,NA
W-Iso-119023,NA,NA,NA,Astacilla intermedia,NA,am,NE,NA,NA,NA
W-Iso-264184,NA,NA,NA,Jaera praehirsuta,NA,am,NE,NA,NA,NA
W-Iso-175221,NA,NA,NA,Austroniscus ovalis,NA,am,NE,NA,NA,NA
W-Iso-174991,NA,NA,NA,Ectias turqueti,NA,am,NE,NA,NA,NA
W-Iso-258418,NA,NA,NA,Excirolana hirsuticauda,NA,am,NE,NA,NA,NA
W-Iso-118737,NA,NA,NA,Joeropsis antarctica,NA,am,NE,NA,NA,NA
W-Iso-174689,NA,NA,NA,Fissarcturus hirticornis,NA,am,NE,NA,NA,NA
W-Iso-118688,NA,NA,NA,Heteromesus frigidus,NA,am,NE,NA,NA,NA
W-Iso-174999,NA,NA,NA,Iathrippa longicauda,NA,am,NE,NA,NA,NA
W-Iso-256685,NA,NA,NA,Natatolana matong,NA,am,NE,NA,NA,NA
W-Iso-258487,NA,NA,NA,Pendanthura tanaiformis,NA,am,NE,NA,NA,NA
W-Iso-256652,NA,NA,NA,Natatolana anophthalma,NA,am,NE,NA,NA,NA
W-Iso-261863,NA,NA,NA,Paraleptosphaeroma glynni,NA,am,NE,NA,NA,NA
W-Iso-257358,NA,NA,NA,Paridotea collingei,NA,am,NE,NA,NA,NA
ITS-551529,NA,NA,NA,Bentheogennema stephenseni,NA,am,NE,NA,NA,NA
ITS-551539,NA,NA,NA,Benthesicymus urinator,NA,am,NE,NA,NA,NA
W-Iso-262989,NA,NA,NA,Serolella pagenstecheri,NA,am,NE,NA,NA,NA
W-Iso-257419,NA,NA,NA,Synidotea watsonae,NA,am,NE,NA,NA,NA
ITS-551516,NA,NA,NA,Aristeus mabahissae,NA,am,NE,NA,NA,NA
ITS-551603,NA,NA,NA,Metapenaeopsis distincta,NA,am,NE,NA,NA,NA
ITS-551629,NA,NA,NA,Metapenaeopsis quinquedentata,NA,am,NE,NA,NA,NA
ITS-551672,NA,NA,NA,Trachysalambria brevisuturae,NA,am,NE,NA,NA,NA
ITS-551710,NA,NA,NA,Sicyonia curvirostris,NA,am,NE,NA,NA,NA
ITS-552838,NA,NA,NA,Callianassa japonica,NA,am,NE,NA,NA,NA
ITS-564718,NA,NA,NA,Bouvieraxius rudis,NA,am,NE,NA,NA,NA
SLB-155280,NA,NA,NA,Kemponia nilandensis,NA,am,NE,NA,NA,NA
ITS-612586,NA,NA,NA,Anchistus australis,NA,am,NE,NA,NA,NA
W-Bch-442580,NA,NA,NA,Pilumnus taeniola,NA,am,NE,NA,NA,NA
ITS-659871,NA,NA,NA,Cinetorhynchus hendersoni,NA,am,NE,NA,NA,NA
ITS-612330,NA,NA,NA,Periclimenaeus bidentatus,NA,am,NE,NA,NA,NA
W-Bch-442693,NA,NA,NA,Chaceon bicolor,NA,am,NE,NA,NA,NA
W-Bch-441126,NA,NA,NA,Ebalia jordani,NA,am,NE,NA,NA,NA
ITS-659836,NA,NA,NA,Stenopus pyrsonotus,NA,am,NE,NA,NA,NA
ITS-660010,NA,NA,NA,Plesionika trispinus,NA,am,NE,NA,NA,NA
ITS-660202,NA,NA,NA,Pygmaeopagurus hadrochirus,NA,am,NE,NA,NA,NA
ITS-660214,NA,NA,NA,Paragiopagurus tuberculosus,NA,am,NE,NA,NA,NA
SLB-9979,NA,NA,NA,Dromia wilsoni,NA,am,NE,NA,NA,NA
W-Bch-440209,NA,NA,NA,Paromola japonica,NA,am,NE,NA,NA,NA
W-Bch-208764,NA,NA,NA,Lissocarcinus laevis,NA,am,NE,NA,NA,NA
W-Bch-208799,NA,NA,NA,Portunus macrophthalmus,NA,am,NE,NA,NA,NA
SLB-12274,NA,NA,NA,Thalamita dakini,NA,am,NE,NA,NA,NA
W-Bch-444157,NA,NA,NA,Medaeus elegans,NA,am,NE,NA,NA,NA
W-Bch-209094,NA,NA,NA,Xanthias canaliculatus,NA,am,NE,NA,NA,NA
W-Bch-442216,NA,NA,NA,Pseudopalicus oahuensis,NA,am,NE,NA,NA,NA
W-Bch-207532,NA,NA,NA,Geograpsus crinipes,NA,am,NE,NA,NA,NA
W-Bch-422194,NA,NA,NA,Armases ricordi,NA,am,NE,NA,NA,NA
W-Iso-260366,NA,NA,NA,Excorallana delaneyi,NA,am,NE,NA,NA,NA
ITS-90492,NA,NA,NA,Parapseudomma calloplura,NA,am,NE,NA,NA,NA
ITS-90682,NA,NA,NA,Leptomysis mediterranea,NA,am,NE,NA,NA,NA
W-Iso-258365,NA,NA,NA,Isocladus armatus,NA,am,NE,NA,NA,NA
W-Iso-148645,NA,NA,NA,Limnoria tripunctata,NA,am,NE,NA,NA,NA
W-Tnd-136554,NA,NA,NA,Typhlotanais brevicornis,NA,am,NE,NA,NA,NA
W-Iso-255590,NA,NA,NA,Paranthura infundibulata,NA,am,NE,NA,NA,NA
ITS-95070,NA,NA,NA,Skaptopus brychius,NA,am,NE,NA,NA,NA
ITS-95840,NA,NA,NA,Metapenaeus tenuipes,NA,am,NE,NA,NA,NA
ITS-95799,NA,NA,NA,Metapenaeus conjunctus,NA,am,NE,NA,NA,NA
ITS-96024,NA,NA,NA,Haliporoides triarthrus,NA,am,NE,NA,NA,NA
SLB-9211,NA,NA,NA,Benthesicymus crenatus,NA,am,NE,NA,NA,NA
ITS-96093,NA,NA,NA,Benthonectes filipes,NA,am,NE,NA,NA,NA
ITS-96111,NA,NA,NA,Hymenodora gracilis,NA,am,NE,NA,NA,NA
ITS-96160,NA,NA,NA,Stylodactylus licinus,NA,am,NE,NA,NA,NA
ITS-97045,NA,NA,NA,Plesionika williamsi,NA,am,NE,NA,NA,NA
ITS-98155,NA,NA,NA,Paguristes ulreyi,NA,am,NE,NA,NA,NA
ITS-99169,NA,NA,NA,Cloridopsis dubia,NA,am,NE,NA,NA,NA
WBD-Eup-51,NA,NA,NA,Nematoscelis atlantica,NA,am,NE,NA,NA,NA
ITS-87294,NA,NA,NA,Aegisthus mucronatus,NA,am,NE,NA,NA,NA
ITS-84714,NA,NA,NA,Cyprideis torosa,NA,am,NE,NA,NA,NA
ITS-85107,NA,NA,NA,Xestoleberis aurantia,NA,am,NE,NA,NA,NA
W-Pol-337587,NA,NA,NA,Phyllodoce panamensis,NA,am,NE,NA,NA,NA
SLB-192740,NA,NA,NA,Scyphoproctus armatus,NA,am,NE,NA,NA,NA
W-Pol-327825,NA,NA,NA,Euniphysa aculeata,NA,am,NE,NA,NA,NA
W-Pol-209642,NA,NA,NA,Paralepidonotus indicus,NA,am,NE,NA,NA,NA
W-Pol-332000,NA,NA,NA,Sphaerosyllis bilobata,NA,am,NE,NA,NA,NA
W-Pol-327710,NA,NA,NA,Eunice laticeps,NA,am,NE,NA,NA,NA
W-Pol-332921,NA,NA,NA,Americonuphis magna,NA,am,NE,NA,NA,NA
W-Pol-129889,NA,NA,NA,Mastobranchus trinchesii,NA,am,NE,NA,NA,NA
W-Pol-332898,NA,NA,NA,Aglaophamus lyrochaetus,NA,am,NE,NA,NA,NA
W-Pol-130929,NA,NA,NA,Megalomma vesiculosum,NA,am,NE,NA,NA,NA
W-Pol-327435,NA,NA,NA,Dodecaceria fewkesi,NA,am,NE,NA,NA,NA
SLB-4539,NA,NA,NA,Axiothella mucosa,NA,am,NE,NA,NA,NA
W-Pol-131020,NA,NA,NA,Metavermilia multicristata,NA,am,NE,NA,NA,NA
Hex-5992,NA,NA,NA,Halcampoides purpurea,NA,am,NE,NA,NA,NA
W-Hyd-117411,NA,NA,NA,Lafoeina maxima,NA,am,NE,NA,NA,NA
W-Hyd-284646,NA,NA,NA,Eudendrium attenuatum,NA,am,NE,NA,NA,NA
W-Hyd-288110,NA,NA,NA,Zancleopsis dichotoma,NA,am,NE,NA,NA,NA
W-Hyd-285553,NA,NA,NA,Sertularella robusta,NA,am,NE,NA,NA,NA
URM-Cn-4415,NA,NA,NA,Pachycerianthus fimbriatus,NA,am,NE,NA,NA,NA
W-Hyd-285431,NA,NA,NA,Diphasia tropica,NA,am,NE,NA,NA,NA
W-Hyd-285265,NA,NA,NA,Plumularia margaretta,NA,am,NE,NA,NA,NA
W-Hyd-287481,NA,NA,NA,Hincksella cylindrica,NA,am,NE,NA,NA,NA
