am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,category,spp_group
NA,192281.0,192281.0,NA,Conus philippii,LC,CONESNAILS
NA,192282.0,192282.0,NA,Conus pepeiu,DD,CONESNAILS
NA,192283.0,192283.0,NA,Conus bulbus,LC,CONESNAILS
NA,192284.0,192284.0,NA,Conus luquei,NT,CONESNAILS
NA,192285.0,192285.0,NA,Conus longurionis,LC,CONESNAILS
NA,192286.0,192286.0,NA,Conus lugubris,CR,CONESNAILS
NA,192287.0,192287.0,NA,Conus melissae,LC,CONESNAILS
NA,192288.0,192288.0,NA,Conus isabelarum,LC,CONESNAILS
NA,192289.0,192289.0,NA,Conus caillaudi,LC,CONESNAILS
NA,192290.0,192290.0,NA,Conus boui,LC,CONESNAILS
NA,192291.0,192291.0,NA,Conus australis,LC,CONESNAILS
NA,192292.0,192292.0,NA,Conus frausseni,DD,CONESNAILS
NA,192293.0,192293.0,NA,Conus naranjus,LC,CONESNAILS
NA,192294.0,192294.0,NA,Conus eduardi,DD,CONESNAILS
NA,192295.0,192295.0,NA,Conus poulosi,LC,CONESNAILS
W-Msc-215478,192296.0,192296.0,NA,Conus sanguinolentus,LC,CONESNAILS
W-Msc-215495,192297.0,192297.0,NA,Conus bullatus,LC,CONESNAILS
W-Msc-215517,192298.0,192298.0,NA,Conus betulinus,LC,CONESNAILS
NA,192299.0,192299.0,NA,Conus memiae,LC,CONESNAILS
NA,192300.0,192300.0,NA,Conus maldivus,LC,CONESNAILS
NA,192301.0,192301.0,NA,Conus papuensis,LC,CONESNAILS
NA,192302.0,192302.0,NA,Conus kuroharai,LC,CONESNAILS
NA,192303.0,192303.0,NA,Conus zylmanae,LC,CONESNAILS
W-Msc-426441,192304.0,192304.0,NA,Conus capitanellus,LC,CONESNAILS
W-Msc-215530,192305.0,192305.0,NA,Conus distans,LC,CONESNAILS
NA,192306.0,192306.0,NA,Conus boavistensis,LC,CONESNAILS
NA,192307.0,192307.0,NA,Conus gradatulus,LC,CONESNAILS
NA,192308.0,192308.0,NA,Conus anemone,LC,CONESNAILS
NA,192309.0,192309.0,NA,Conus scopulicola,DD,CONESNAILS
NA,192310.0,192310.0,NA,Conus nodiferus,LC,CONESNAILS
NA,192311.0,192311.0,NA,Conus natalis,LC,CONESNAILS
NA,192312.0,192312.0,NA,Conus visagenus,LC,CONESNAILS
NA,192313.0,192313.0,NA,Conus miniexcelsus,DD,CONESNAILS
NA,192314.0,192314.0,NA,Conus jeanmartini,VU,CONESNAILS
NA,192315.0,192315.0,NA,Conus bessei,LC,CONESNAILS
W-Msc-215529,192316.0,192316.0,NA,Conus textile,LC,CONESNAILS
NA,192317.0,192317.0,NA,Conus gilvus,LC,CONESNAILS
W-Msc-215434,192318.0,192318.0,NA,Conus nussatella,LC,CONESNAILS
NA,192319.0,192319.0,NA,Conus ichinoseana,LC,CONESNAILS
NA,192320.0,192320.0,NA,Conus comatosa,LC,CONESNAILS
W-Msc-215466,192321.0,192321.0,NA,Conus striatus,LC,CONESNAILS
NA,192322.0,192322.0,NA,Conus fischoederi,LC,CONESNAILS
W-Msc-215532,192323.0,192323.0,NA,Conus milneedwardsi,LC,CONESNAILS
NA,192324.0,192324.0,NA,Conus saecularis,LC,CONESNAILS
NA,192325.0,192325.0,NA,Conus pseudocardinalis,LC,CONESNAILS
NA,192326.0,192326.0,NA,Conus lizardensis,LC,CONESNAILS
W-Msc-428213,192327.0,192327.0,NA,Conus muriculatus,LC,CONESNAILS
W-Msc-215437,192328.0,192328.0,NA,Conus coelinae,LC,CONESNAILS
NA,192329.0,192329.0,NA,Conus fantasmalis,LC,CONESNAILS
NA,192330.0,192330.0,NA,Conus hypochlorus,DD,CONESNAILS
NA,192331.0,192331.0,NA,Conus ambiguus,LC,CONESNAILS
NA,192332.0,192332.0,NA,Conus solomonensis,DD,CONESNAILS
NA,192333.0,192333.0,NA,Conus minnamurra,LC,CONESNAILS
W-Msc-428372,192334.0,192334.0,NA,Conus sulcatus,LC,CONESNAILS
NA,192335.0,192335.0,NA,Conus lenavati,LC,CONESNAILS
NA,192336.0,192336.0,NA,Conus serranegrae,LC,CONESNAILS
NA,192337.0,192337.0,NA,Conus medoci,LC,CONESNAILS
NA,192338.0,192338.0,NA,Conus algoensis,LC,CONESNAILS
NA,192339.0,192339.0,NA,Conus mcgintyi,LC,CONESNAILS
W-Msc-420199,192340.0,192340.0,NA,Conus amphiurgus,LC,CONESNAILS
NA,192341.0,192341.0,NA,Conus aplustre,LC,CONESNAILS
W-Msc-215514,192342.0,192342.0,NA,Conus emaciatus,LC,CONESNAILS
NA,192343.0,192343.0,NA,Conus trencarti,NT,CONESNAILS
NA,192344.0,192344.0,NA,Conus sartii,DD,CONESNAILS
W-Msc-428134,192345.0,192345.0,NA,Conus gladiator,LC,CONESNAILS
NA,192346.0,192346.0,NA,Conus kalafuti,LC,CONESNAILS
NA,192347.0,192347.0,NA,Conus havanensis,LC,CONESNAILS
NA,192348.0,192348.0,NA,Conus curralensis,NT,CONESNAILS
NA,192349.0,192349.0,NA,Conus terryni,NT,CONESNAILS
NA,192350.0,192350.0,NA,Conus decoratus,VU,CONESNAILS
NA,192351.0,192351.0,NA,Conus zonatus,LC,CONESNAILS
NA,192352.0,192352.0,NA,Conus paschalli,LC,CONESNAILS
NA,192353.0,192353.0,NA,Conus arangoi,LC,CONESNAILS
NA,192354.0,192354.0,NA,Conus kersteni,NT,CONESNAILS
NA,192355.0,192355.0,NA,Conus orion,LC,CONESNAILS
W-Msc-215445,192356.0,192356.0,NA,Conus mustelinus,LC,CONESNAILS
NA,192357.0,192357.0,NA,Conus nocturnus,DD,CONESNAILS
NA,192358.0,192358.0,NA,Conus dorotheae,NT,CONESNAILS
NA,192359.0,192359.0,NA,Conus abbas,LC,CONESNAILS
NA,192360.0,192360.0,NA,Conus andamanensis,DD,CONESNAILS
NA,192361.0,192361.0,NA,Conus diadema,LC,CONESNAILS
W-Msc-215487,192362.0,192362.0,NA,Conus moluccensis,LC,CONESNAILS
NA,192363.0,192363.0,NA,Conus caysalensis,LC,CONESNAILS
NA,192364.0,192364.0,NA,Conus dorreensis,LC,CONESNAILS
NA,192365.0,192365.0,NA,Conus salzmanni,DD,CONESNAILS
NA,192366.0,192366.0,NA,Conus lentiginosus,DD,CONESNAILS
W-Msc-215441,192367.0,192367.0,NA,Conus catus,LC,CONESNAILS
NA,192368.0,192368.0,NA,Conus evorai,NT,CONESNAILS
NA,192369.0,192369.0,NA,Conus stocki,LC,CONESNAILS
W-Msc-420208,192370.0,192370.0,NA,Conus daucus,LC,CONESNAILS
NA,192371.0,192371.0,NA,Conus gigasulcatus,LC,CONESNAILS
NA,192372.0,192372.0,NA,Conus damasoi,DD,CONESNAILS
NA,192373.0,192373.0,NA,Conus barbieri,LC,CONESNAILS
W-Msc-426405,192374.0,192374.0,NA,Conus boeticus,LC,CONESNAILS
NA,192375.0,192375.0,NA,Conus alabaster,DD,CONESNAILS
NA,192376.0,192376.0,NA,Conus habui,DD,CONESNAILS
NA,192377.0,192377.0,NA,Conus speciosissimus,LC,CONESNAILS
W-Msc-215430,192378.0,192378.0,NA,Conus litoglyphus,LC,CONESNAILS
NA,192379.0,192379.0,NA,Conus exquisitus,LC,CONESNAILS
SLB-120088,192380.0,192380.0,NA,Conus floridulus,LC,CONESNAILS
NA,192381.0,192381.0,NA,Conus antoniomonteiroi,LC,CONESNAILS
NA,192382.0,192382.0,NA,Conus cyanostoma,LC,CONESNAILS
W-Msc-426315,192383.0,192383.0,NA,Conus ammiralis,LC,CONESNAILS
NA,192384.0,192384.0,NA,Conus tinianus,LC,CONESNAILS
NA,192385.0,192385.0,NA,Conus alisi,LC,CONESNAILS
W-Msc-215464,192386.0,192386.0,NA,Conus leopardus,LC,CONESNAILS
NA,192387.0,192387.0,NA,Conus gratacapii,DD,CONESNAILS
NA,192388.0,192388.0,NA,Conus duffyi,VU,CONESNAILS
NA,192389.0,192389.0,NA,Conus traversianus,LC,CONESNAILS
NA,192390.0,192390.0,NA,Conus ventricosus,LC,CONESNAILS
NA,192391.0,192391.0,NA,Conus sieboldii,LC,CONESNAILS
NA,192392.0,192392.0,NA,Conus mucronatus,LC,CONESNAILS
W-Msc-215433,192393.0,192393.0,NA,Conus coccineus,LC,CONESNAILS
NA,192394.0,192394.0,NA,Conus erythraeensis,LC,CONESNAILS
NA,192395.0,192395.0,NA,Conus bairstowi,LC,CONESNAILS
NA,192396.0,192396.0,NA,Conus zandbergeni,LC,CONESNAILS
NA,192397.0,192397.0,NA,Conus pealii,LC,CONESNAILS
NA,192398.0,192398.0,NA,Conus ikedai,DD,CONESNAILS
SLB-118879,192399.0,192399.0,NA,Conus monachus,LC,CONESNAILS
W-Msc-426383,192400.0,192400.0,NA,Conus baileyi,LC,CONESNAILS
NA,192401.0,192401.0,NA,Conus pacei,LC,CONESNAILS
NA,192402.0,192402.0,NA,Conus patricius,LC,CONESNAILS
NA,192403.0,192403.0,NA,Conus cuneolus,EN,CONESNAILS
NA,192404.0,192404.0,NA,Conus lightbourni,DD,CONESNAILS
NA,192405.0,192405.0,NA,Conus mcbridei,DD,CONESNAILS
NA,192406.0,192406.0,NA,Conus julii,VU,CONESNAILS
NA,192407.0,192407.0,NA,Conus eximius,LC,CONESNAILS
W-Msc-428212,192408.0,192408.0,NA,Conus monile,LC,CONESNAILS
NA,192409.0,192409.0,NA,Conus regularis,LC,CONESNAILS
NA,192410.0,192410.0,NA,Conus limpusi,LC,CONESNAILS
NA,192411.0,192411.0,NA,Conus glaucus,LC,CONESNAILS
NA,192412.0,192412.0,NA,Conus henckesi,VU,CONESNAILS
W-Msc-426369,192413.0,192413.0,NA,Conus aureus,LC,CONESNAILS
NA,192414.0,192414.0,NA,Conus estivali,DD,CONESNAILS
NA,192415.0,192415.0,NA,Conus marchionatus,LC,CONESNAILS
NA,192416.0,192416.0,NA,Conus corallinus,LC,CONESNAILS
NA,192417.0,192417.0,NA,Conus artoptus,LC,CONESNAILS
NA,192418.0,192418.0,NA,Conus chytreus,LC,CONESNAILS
W-Msc-215561,192419.0,192419.0,NA,Conus frigidus,LC,CONESNAILS
NA,192420.0,192420.0,NA,Conus biliosus,LC,CONESNAILS
NA,192421.0,192421.0,NA,Conus biraghii,LC,CONESNAILS
NA,192422.0,192422.0,NA,Conus oishii,LC,CONESNAILS
NA,192423.0,192423.0,NA,Conus empressae,LC,CONESNAILS
W-Msc-215476,192424.0,192424.0,NA,Conus obscurus,LC,CONESNAILS
W-Msc-426500,192425.0,192425.0,NA,Conus flammeacolor,LC,CONESNAILS
W-Msc-430446,192426.0,192426.0,NA,Conus kimioi,LC,CONESNAILS
NA,192427.0,192427.0,NA,Conus mahogani,LC,CONESNAILS
W-Msc-215458,192428.0,192428.0,NA,Conus rattus,LC,CONESNAILS
NA,192429.0,192429.0,NA,Conus nielsenae,NT,CONESNAILS
NA,192430.0,192430.0,NA,Conus violaceus,LC,CONESNAILS
NA,192431.0,192431.0,NA,Conus striolatus,LC,CONESNAILS
NA,192432.0,192432.0,NA,Conus auratinus,DD,CONESNAILS
NA,192433.0,192433.0,NA,Conus cumingii,LC,CONESNAILS
NA,192434.0,192434.0,NA,Conus nigromaculatus,DD,CONESNAILS
NA,192435.0,192435.0,NA,Conus compressus,VU,CONESNAILS
NA,192436.0,192436.0,NA,Conus magellanicus,LC,CONESNAILS
NA,192437.0,192437.0,NA,Conus hennequini,VU,CONESNAILS
NA,192438.0,192438.0,NA,Conus felitae,VU,CONESNAILS
NA,192439.0,192439.0,NA,Conus schirrmeisteri,LC,CONESNAILS
SLB-100648,192440.0,192440.0,NA,Conus circumactus,LC,CONESNAILS
NA,192441.0,192441.0,NA,Conus excelsus,LC,CONESNAILS
NA,192442.0,192442.0,NA,Conus emersoni,LC,CONESNAILS
NA,192443.0,192443.0,NA,Conus exiguus,LC,CONESNAILS
W-Msc-420226,192444.0,192444.0,NA,Conus villepinii,LC,CONESNAILS
NA,192445.0,192445.0,NA,Conus leekremeri,DD,CONESNAILS
NA,192446.0,192446.0,NA,Conus cingulatus,LC,CONESNAILS
W-Msc-428976,192447.0,192447.0,NA,Conus armadillo,LC,CONESNAILS
NA,192448.0,192448.0,NA,Conus lynceus,LC,CONESNAILS
W-Msc-426424,192449.0,192449.0,NA,Conus brunneus,LC,CONESNAILS
NA,192450.0,192450.0,NA,Conus echo,LC,CONESNAILS
NA,192451.0,192451.0,NA,Conus sugimotonis,LC,CONESNAILS
NA,192452.0,192452.0,NA,Conus princeps,LC,CONESNAILS
NA,192453.0,192453.0,NA,Conus anaglypticus,LC,CONESNAILS
NA,192454.0,192454.0,NA,Conus hamamotoi,DD,CONESNAILS
NA,192455.0,192455.0,NA,Conus venulatus,LC,CONESNAILS
NA,192456.0,192456.0,NA,Conus vaubani,DD,CONESNAILS
NA,192457.0,192457.0,NA,Conus primus,LC,CONESNAILS
NA,192458.0,192458.0,NA,Conus rizali,DD,CONESNAILS
NA,192459.0,192459.0,NA,Conus splendidulus,DD,CONESNAILS
W-Msc-215520,192460.0,192460.0,NA,Conus generalis,LC,CONESNAILS
NA,192461.0,192461.0,NA,Conus claudiae,LC,CONESNAILS
NA,192462.0,192462.0,NA,Conus giorossii,DD,CONESNAILS
NA,192463.0,192463.0,NA,Conus sculpturatus,DD,CONESNAILS
NA,192464.0,192464.0,NA,Conus magnottei,LC,CONESNAILS
NA,192465.0,192465.0,NA,Conus tiki,LC,CONESNAILS
NA,192466.0,192466.0,NA,Conus angioiorum,DD,CONESNAILS
NA,192467.0,192467.0,NA,Conus gabrielae,LC,CONESNAILS
NA,192468.0,192468.0,NA,Conus solangeae,LC,CONESNAILS
NA,192469.0,192469.0,NA,Conus derrubado,NT,CONESNAILS
NA,192470.0,192470.0,NA,Conus pica,LC,CONESNAILS
NA,192471.0,192471.0,NA,Conus brunneofilaris,LC,CONESNAILS
NA,192472.0,192472.0,NA,Conus miruchae,LC,CONESNAILS
NA,192473.0,192473.0,NA,Conus sagei,LC,CONESNAILS
NA,192474.0,192474.0,NA,Conus bayeri,LC,CONESNAILS
NA,192475.0,192475.0,NA,Conus josephinae,NT,CONESNAILS
NA,192476.0,192476.0,NA,Conus madagascariensis,LC,CONESNAILS
W-Msc-215562,192477.0,192477.0,NA,Conus articulatus,LC,CONESNAILS
NA,192478.0,192478.0,NA,Conus parascalaris,LC,CONESNAILS
NA,192479.0,192479.0,NA,Conus baeri,LC,CONESNAILS
NA,192480.0,192480.0,NA,Conus kevani,LC,CONESNAILS
NA,192481.0,192481.0,NA,Conus coromandelicus,LC,CONESNAILS
NA,192482.0,192482.0,NA,Conus axelrodi,LC,CONESNAILS
NA,192483.0,192483.0,NA,Conus pauperculus,DD,CONESNAILS
NA,192484.0,192484.0,NA,Conus inconstans,LC,CONESNAILS
NA,192485.0,192485.0,NA,Conus navarroi,NT,CONESNAILS
NA,192486.0,192486.0,NA,Conus roeckeli,LC,CONESNAILS
NA,192487.0,192487.0,NA,Conus echinophilus,EN,CONESNAILS
NA,192488.0,192488.0,NA,Conus largillierti,LC,CONESNAILS
NA,192489.0,192489.0,NA,Conus bruuni,LC,CONESNAILS
NA,192490.0,192490.0,NA,Conus wallangra,DD,CONESNAILS
NA,192491.0,192491.0,NA,Conus escondidai,DD,CONESNAILS
NA,192492.0,192492.0,NA,Conus xicoi,VU,CONESNAILS
NA,192493.0,192493.0,NA,Conus lienardi,LC,CONESNAILS
NA,192494.0,192494.0,NA,Conus filmeri,LC,CONESNAILS
NA,192495.0,192495.0,NA,Conus trovaoi,LC,CONESNAILS
NA,192496.0,192496.0,NA,Conus joliveti,DD,CONESNAILS
NA,192497.0,192497.0,NA,Conus mercator,EN,CONESNAILS
W-Msc-428154,192498.0,192498.0,NA,Conus howelli,LC,CONESNAILS
NA,192499.0,192499.0,NA,Conus taslei,NT,CONESNAILS
NA,192500.0,192500.0,NA,Conus borgesi,LC,CONESNAILS
NA,192501.0,192501.0,NA,Conus tenuilineatus,LC,CONESNAILS
NA,192502.0,192502.0,NA,Conus clerii,LC,CONESNAILS
NA,192503.0,192503.0,NA,Conus thevenardensis,VU,CONESNAILS
NA,192504.0,192504.0,NA,Conus collisus,LC,CONESNAILS
W-Msc-428144,192505.0,192505.0,NA,Conus granum,LC,CONESNAILS
W-Msc-215492,192506.0,192506.0,NA,Conus pulicarius,LC,CONESNAILS
W-Msc-215525,192507.0,192507.0,NA,Conus capitaneus,LC,CONESNAILS
NA,192508.0,192508.0,NA,Conus darkini,LC,CONESNAILS
NA,192509.0,192509.0,NA,Conus kanakinus,LC,CONESNAILS
NA,192510.0,192510.0,NA,Conus proximus,LC,CONESNAILS
NA,192511.0,192511.0,NA,Conus pseudorbignyi,DD,CONESNAILS
NA,192512.0,192512.0,NA,Conus encaustus,LC,CONESNAILS
NA,192513.0,192513.0,NA,Conus reductaspiralis,LC,CONESNAILS
NA,192514.0,192514.0,NA,Conus tacomae,VU,CONESNAILS
NA,192515.0,192515.0,NA,Conus papilliferus,LC,CONESNAILS
NA,192516.0,192516.0,NA,Conus variegatus,LC,CONESNAILS
NA,192517.0,192517.0,NA,Conus mozambicus,LC,CONESNAILS
NA,192518.0,192518.0,NA,Conus dusaveli,LC,CONESNAILS
NA,192519.0,192519.0,NA,Conus kremerorum,LC,CONESNAILS
NA,192520.0,192520.0,NA,Conus richardsae,DD,CONESNAILS
W-Msc-215537,192521.0,192521.0,NA,Conus retifer,LC,CONESNAILS
NA,192522.0,192522.0,NA,Conus bruguieresi,EN,CONESNAILS
NA,192523.0,192523.0,NA,Conus atlanticoselvagem,NT,CONESNAILS
NA,192524.0,192524.0,NA,Conus phuketensis,LC,CONESNAILS
NA,192525.0,192525.0,NA,Conus spurius,LC,CONESNAILS
NA,192527.0,192527.0,NA,Conus plinthis,LC,CONESNAILS
NA,192528.0,192528.0,NA,Conus inscriptus,LC,CONESNAILS
NA,192529.0,192529.0,NA,Conus victoriae,LC,CONESNAILS
NA,192530.0,192530.0,NA,Conus teodorae,VU,CONESNAILS
NA,192531.0,192531.0,NA,Conus danilai,DD,CONESNAILS
W-Msc-420224,192532.0,192532.0,NA,Conus stearnsii,VU,CONESNAILS
NA,192533.0,192533.0,NA,Conus gubernator,LC,CONESNAILS
NA,192534.0,192534.0,NA,Conus pulcher,LC,CONESNAILS
NA,192535.0,192535.0,NA,Conus curassaviensis,NT,CONESNAILS
NA,192536.0,192536.0,NA,Conus kinoshitai,LC,CONESNAILS
NA,192537.0,192537.0,NA,Conus otohimeae,LC,CONESNAILS
NA,192538.0,192538.0,NA,Conus ferrugineus,LC,CONESNAILS
NA,192539.0,192539.0,NA,Conus dispar,LC,CONESNAILS
NA,192540.0,192540.0,NA,Conus andremenezi,LC,CONESNAILS
NA,192541.0,192541.0,NA,Conus immelmani,VU,CONESNAILS
NA,192542.0,192542.0,NA,Conus dalli,LC,CONESNAILS
NA,192544.0,192544.0,NA,Conus crotchii,EN,CONESNAILS
NA,192545.0,192545.0,NA,Conus parvatus,LC,CONESNAILS
NA,192546.0,192546.0,NA,Conus aemulus,LC,CONESNAILS
NA,192547.0,192547.0,NA,Conus jickelii,LC,CONESNAILS
NA,192548.0,192548.0,NA,Conus neoguttatus,LC,CONESNAILS
W-Msc-215429,192549.0,192549.0,NA,Conus magus,LC,CONESNAILS
NA,192550.0,192550.0,NA,Conus rutilus,LC,CONESNAILS
NA,192551.0,192551.0,NA,Conus asiaticus,LC,CONESNAILS
NA,192552.0,192552.0,NA,Conus moncuri,DD,CONESNAILS
W-Msc-420213,192553.0,192553.0,NA,Conus mazei,LC,CONESNAILS
NA,192554.0,192554.0,NA,Conus bozzettii,LC,CONESNAILS
NA,192555.0,192555.0,NA,Conus venezuelanus,LC,CONESNAILS
NA,192556.0,192556.0,NA,Conus belairensis,EN,CONESNAILS
NA,192557.0,192557.0,NA,Conus pseudimperialis,DD,CONESNAILS
NA,192558.0,192558.0,NA,Conus nobilis,LC,CONESNAILS
NA,192559.0,192559.0,NA,Conus sculletti,LC,CONESNAILS
NA,192560.0,192560.0,NA,Conus grangeri,LC,CONESNAILS
NA,192561.0,192561.0,NA,Conus leobrerai,LC,CONESNAILS
W-Msc-215518,192562.0,192562.0,NA,Conus flavidus,LC,CONESNAILS
W-Msc-215471,192563.0,192563.0,NA,Conus aulicus,LC,CONESNAILS
W-Msc-215428,192564.0,192564.0,NA,Conus moreleti,LC,CONESNAILS
NA,192565.0,192565.0,NA,Conus pseudokimioi,DD,CONESNAILS
W-Msc-426496,192566.0,192566.0,NA,Conus fergusoni,LC,CONESNAILS
NA,192567.0,192567.0,NA,Conus mitratus,LC,CONESNAILS
NA,192568.0,192568.0,NA,Conus abbreviatus,LC,CONESNAILS
NA,192569.0,192569.0,NA,Conus chiapponorum,DD,CONESNAILS
NA,192570.0,192570.0,NA,Conus rufimaculosus,LC,CONESNAILS
NA,192571.0,192571.0,NA,Conus infinitus,LC,CONESNAILS
NA,192572.0,192572.0,NA,Conus fontonae,VU,CONESNAILS
W-Msc-215551,192573.0,192573.0,NA,Conus magnificus,LC,CONESNAILS
NA,192574.0,192574.0,NA,Conus peli,DD,CONESNAILS
NA,192575.0,192575.0,NA,Conus lamberti,LC,CONESNAILS
NA,192576.0,192576.0,NA,Conus lucidus,LC,CONESNAILS
NA,192577.0,192577.0,NA,Conus pseudonivifer,LC,CONESNAILS
W-Msc-215538,192578.0,192578.0,NA,Conus ermineus,LC,CONESNAILS
NA,192579.0,192579.0,NA,Conus amadis,LC,CONESNAILS
W-Msc-430457,192580.0,192580.0,NA,Conus chaldaeus,LC,CONESNAILS
NA,192581.0,192581.0,NA,Conus bayani,LC,CONESNAILS
NA,192582.0,192582.0,NA,Conus vittatus,LC,CONESNAILS
NA,192583.0,192583.0,NA,Conus spirofilis,LC,CONESNAILS
NA,192584.0,192584.0,NA,Conus diminutus,NT,CONESNAILS
SLB-189630,192585.0,192585.0,NA,Conus vicweei,LC,CONESNAILS
W-Msc-215550,192586.0,192586.0,NA,Conus terebra,LC,CONESNAILS
W-Msc-215557,192587.0,192587.0,NA,Conus bandanus,LC,CONESNAILS
NA,192588.0,192588.0,NA,Conus araneosus,LC,CONESNAILS
W-Msc-430177,192589.0,192589.0,NA,Conus sazanka,LC,CONESNAILS
W-Msc-215533,192590.0,192590.0,NA,Conus miliaris,LC,CONESNAILS
NA,192591.0,192591.0,NA,Conus stupa,LC,CONESNAILS
NA,192592.0,192592.0,NA,Conus laterculatus,LC,CONESNAILS
W-Msc-215501,192593.0,192593.0,NA,Conus imperialis,LC,CONESNAILS
NA,192594.0,192594.0,NA,Conus allaryi,VU,CONESNAILS
NA,192595.0,192595.0,NA,Conus lemniscatus,LC,CONESNAILS
NA,192596.0,192596.0,NA,Conus vulcanus,LC,CONESNAILS
NA,192597.0,192597.0,NA,Conus boucheti,LC,CONESNAILS
NA,192598.0,192598.0,NA,Conus julieandreae,LC,CONESNAILS
W-Msc-420215,192599.0,192599.0,NA,Conus mindanus,LC,CONESNAILS
NA,192600.0,192600.0,NA,Conus roseorapum,LC,CONESNAILS
NA,192601.0,192601.0,NA,Conus cocceus,LC,CONESNAILS
NA,192602.0,192602.0,NA,Conus salreiensis,CR,CONESNAILS
NA,192603.0,192603.0,NA,Conus furvus,LC,CONESNAILS
NA,192604.0,192604.0,NA,Conus hyaena,LC,CONESNAILS
NA,192605.0,192605.0,NA,Conus loroisii,LC,CONESNAILS
NA,192606.0,192606.0,NA,Conus fijiensis,LC,CONESNAILS
NA,192608.0,192608.0,NA,Conus genuanus,LC,CONESNAILS
NA,192609.0,192609.0,NA,Conus tuticorinensis,LC,CONESNAILS
NA,192610.0,192610.0,NA,Conus saragasae,NT,CONESNAILS
W-Msc-215436,192611.0,192611.0,NA,Conus ebraeus,LC,CONESNAILS
NA,192612.0,192612.0,NA,Conus armiger,LC,CONESNAILS
NA,192613.0,192613.0,NA,Conus guinaicus,VU,CONESNAILS
W-Msc-428375,192614.0,192614.0,NA,Conus suratensis,LC,CONESNAILS
NA,192615.0,192615.0,NA,Conus eldredi,DD,CONESNAILS
NA,192616.0,192616.0,NA,Conus vimineus,LC,CONESNAILS
NA,192617.0,192617.0,NA,Conus austroviola,DD,CONESNAILS
NA,192618.0,192618.0,NA,Conus malacanus,LC,CONESNAILS
NA,192619.0,192619.0,NA,Conus suduirauti,LC,CONESNAILS
NA,192620.0,192620.0,NA,Conus taeniatus,LC,CONESNAILS
NA,192621.0,192621.0,NA,Conus jucundus,LC,CONESNAILS
NA,192622.0,192622.0,NA,Conus worki,LC,CONESNAILS
NA,192623.0,192623.0,NA,Conus kintoki,LC,CONESNAILS
W-Msc-420211,192624.0,192624.0,NA,Conus granulatus,LC,CONESNAILS
NA,192625.0,192625.0,NA,Conus sertacinctus,LC,CONESNAILS
NA,192626.0,192626.0,NA,Conus mordeirae,CR,CONESNAILS
NA,192627.0,192627.0,NA,Conus flavescens,LC,CONESNAILS
NA,192628.0,192628.0,NA,Conus garciai,LC,CONESNAILS
W-Msc-420203,192629.0,192629.0,NA,Conus attenuatus,LC,CONESNAILS
NA,192630.0,192630.0,NA,Conus delessertii,LC,CONESNAILS
NA,192631.0,192631.0,NA,Conus damottai,LC,CONESNAILS
NA,192632.0,192632.0,NA,Conus kuiperi,DD,CONESNAILS
W-Msc-420216,192633.0,192633.0,NA,Conus mus,LC,CONESNAILS
W-Msc-215479,192634.0,192634.0,NA,Conus miles,LC,CONESNAILS
NA,192635.0,192635.0,NA,Conus hirasei,LC,CONESNAILS
W-Msc-215446,192636.0,192636.0,NA,Conus coronatus,LC,CONESNAILS
W-Msc-428162,192637.0,192637.0,NA,Conus jaspideus,LC,CONESNAILS
NA,192638.0,192638.0,NA,Conus loyaltiensis,LC,CONESNAILS
W-Msc-426407,192640.0,192640.0,NA,Conus boholensis,LC,CONESNAILS
W-Msc-428225,192641.0,192641.0,NA,Conus orbignyi,LC,CONESNAILS
NA,192642.0,192642.0,NA,Conus gloriamaris,LC,CONESNAILS
NA,192643.0,192643.0,NA,Conus kirkandersi,NT,CONESNAILS
NA,192644.0,192644.0,NA,Conus dayriti,LC,CONESNAILS
NA,192645.0,192645.0,NA,Conus tribblei,LC,CONESNAILS
W-Msc-215432,192647.0,192647.0,NA,Conus spectrum,LC,CONESNAILS
W-Msc-215488,192648.0,192648.0,NA,Conus tenuistriatus,LC,CONESNAILS
NA,192649.0,192649.0,NA,Conus rolani,LC,CONESNAILS
NA,192650.0,192650.0,NA,Conus pseudoaurantius,LC,CONESNAILS
NA,192651.0,192651.0,NA,Conus tabidus,LC,CONESNAILS
NA,192652.0,192652.0,NA,Conus hamanni,DD,CONESNAILS
NA,192653.0,192653.0,NA,Conus roberti,LC,CONESNAILS
W-Msc-428259,192654.0,192654.0,NA,Conus radiatus,LC,CONESNAILS
NA,192655.0,192655.0,NA,Conus olgae,DD,CONESNAILS
W-Msc-428195,192656.0,192656.0,NA,Conus luteus,DD,CONESNAILS
NA,192657.0,192657.0,NA,Conus lindae,LC,CONESNAILS
NA,192658.0,192658.0,NA,Conus richardbinghami,VU,CONESNAILS
NA,192659.0,192659.0,NA,Conus tisii,LC,CONESNAILS
NA,192660.0,192660.0,NA,Conus subulatus,DD,CONESNAILS
NA,192661.0,192661.0,NA,Conus lenhilli,DD,CONESNAILS
NA,192662.0,192662.0,NA,Conus dieteri,DD,CONESNAILS
NA,192663.0,192663.0,NA,Conus clarus,LC,CONESNAILS
W-Msc-215455,192664.0,192664.0,NA,Conus episcopatus,LC,CONESNAILS
NA,192665.0,192665.0,NA,Conus judaeus,LC,CONESNAILS
NA,192666.0,192666.0,NA,Conus stupella,LC,CONESNAILS
NA,192667.0,192667.0,NA,Conus raoulensis,LC,CONESNAILS
