"rgn_id","year","layer","usd","rgn_name"
44,1983,"gdp",7.33901e+08,"Somalia"
44,1984,"gdp",7.88307e+08,"Somalia"
44,1974,"gdp",4.67577e+08,"Somalia"
44,1982,"gdp",7.7442e+08,"Somalia"
44,1970,"gdp",3.16148e+08,"Somalia"
44,1986,"gdp",9.30319e+08,"Somalia"
44,1973,"gdp",5.07028e+08,"Somalia"
44,1967,"gdp",2.71782e+08,"Somalia"
44,1985,"gdp",8.76405e+08,"Somalia"
44,1981,"gdp",6.99112e+08,"Somalia"
44,1966,"gdp",2.57376e+08,"Somalia"
44,1965,"gdp",2.43726e+08,"Somalia"
44,1971,"gdp",3.31105e+08,"Somalia"
44,1972,"gdp",4.16941e+08,"Somalia"
44,1968,"gdp",2.8672e+08,"Somalia"
44,1969,"gdp",3.0023e+08,"Somalia"
102,2002,"gdp",1.15482e+11,"South Africa"
102,2003,"gdp",1.75257e+11,"South Africa"
102,1987,"gdp",1.04025e+11,"South Africa"
102,1999,"gdp",1.36632e+11,"South Africa"
102,2000,"gdp",1.36362e+11,"South Africa"
102,2001,"gdp",1.21516e+11,"South Africa"
102,1961,"gdp",7.74263e+09,"South Africa"
102,1985,"gdp",6.70651e+10,"South Africa"
102,1960,"gdp",7.3631e+09,"South Africa"
102,1997,"gdp",1.52586e+11,"South Africa"
102,2004,"gdp",2.28594e+11,"South Africa"
102,1986,"gdp",7.95035e+10,"South Africa"
102,2012,"gdp",3.97391e+11,"South Africa"
102,1988,"gdp",1.1463e+11,"South Africa"
102,2013,"gdp",3.66058e+11,"South Africa"
102,1998,"gdp",1.37775e+11,"South Africa"
102,1989,"gdp",1.24907e+11,"South Africa"
102,1990,"gdp",1.12015e+11,"South Africa"
102,2009,"gdp",2.9594e+11,"South Africa"
102,2010,"gdp",3.75349e+11,"South Africa"
102,2011,"gdp",4.16597e+11,"South Africa"
102,1966,"gdp",1.1995e+10,"South Africa"
102,1967,"gdp",1.33823e+10,"South Africa"
102,1984,"gdp",8.51694e+10,"South Africa"
102,1969,"gdp",1.63153e+10,"South Africa"
102,2008,"gdp",2.8677e+11,"South Africa"
102,2006,"gdp",2.71639e+11,"South Africa"
102,2007,"gdp",2.9942e+11,"South Africa"
102,1994,"gdp",1.39752e+11,"South Africa"
102,1995,"gdp",1.5546e+11,"South Africa"
102,1996,"gdp",1.47608e+11,"South Africa"
102,1981,"gdp",8.6834e+10,"South Africa"
102,1982,"gdp",8.00835e+10,"South Africa"
102,1983,"gdp",8.60151e+10,"South Africa"
102,1968,"gdp",1.44757e+10,"South Africa"
102,1992,"gdp",1.30514e+11,"South Africa"
102,1993,"gdp",1.3431e+11,"South Africa"
102,2005,"gdp",2.57773e+11,"South Africa"
102,1991,"gdp",1.20226e+11,"South Africa"
102,1965,"gdp",1.10024e+10,"South Africa"
102,1980,"gdp",8.0547e+10,"South Africa"
102,1963,"gdp",9.17487e+09,"South Africa"
102,1964,"gdp",1.00714e+10,"South Africa"
102,1974,"gdp",3.57277e+10,"South Africa"
102,1975,"gdp",3.69479e+10,"South Africa"
102,1970,"gdp",1.7907e+10,"South Africa"
102,1962,"gdp",8.2697e+09,"South Africa"
102,1971,"gdp",1.97651e+10,"South Africa"
102,1979,"gdp",5.59382e+10,"South Africa"
102,1976,"gdp",3.54738e+10,"South Africa"
102,1978,"gdp",4.53266e+10,"South Africa"
102,1977,"gdp",3.93986e+10,"South Africa"
102,1973,"gdp",2.84438e+10,"South Africa"
102,1972,"gdp",2.07532e+10,"South Africa"
182,2010,"gdp",1.43159e+12,"Spain"
182,2006,"gdp",1.26449e+12,"Spain"
182,2007,"gdp",1.47927e+12,"Spain"
182,2009,"gdp",1.49898e+12,"Spain"
182,1964,"gdp",2.13438e+10,"Spain"
182,1965,"gdp",2.4757e+10,"Spain"
182,2008,"gdp",1.63505e+12,"Spain"
182,2005,"gdp",1.15725e+12,"Spain"
182,1968,"gdp",3.14755e+10,"Spain"
182,1967,"gdp",3.16471e+10,"Spain"
182,1963,"gdp",1.90749e+10,"Spain"
182,1969,"gdp",3.60387e+10,"Spain"
182,1966,"gdp",2.87211e+10,"Spain"
182,1962,"gdp",1.61385e+10,"Spain"
182,1973,"gdp",7.84259e+10,"Spain"
182,2011,"gdp",1.4946e+12,"Spain"
182,2004,"gdp",1.0696e+12,"Spain"
182,1991,"gdp",5.75599e+11,"Spain"
182,1974,"gdp",9.70098e+10,"Spain"
182,2012,"gdp",1.35573e+12,"Spain"
182,1972,"gdp",5.89718e+10,"Spain"
182,1993,"gdp",5.23649e+11,"Spain"
182,1960,"gdp",1.20721e+10,"Spain"
182,1961,"gdp",1.38343e+10,"Spain"
182,1990,"gdp",5.35101e+11,"Spain"
182,1987,"gdp",3.17882e+11,"Spain"
182,1988,"gdp",3.75139e+11,"Spain"
182,1989,"gdp",4.13631e+11,"Spain"
182,1994,"gdp",5.29122e+11,"Spain"
182,1976,"gdp",1.18185e+11,"Spain"
182,1992,"gdp",6.29202e+11,"Spain"
182,1971,"gdp",4.64928e+10,"Spain"
182,1970,"gdp",4.08817e+10,"Spain"
182,2002,"gdp",7.05146e+11,"Spain"
182,2003,"gdp",9.06853e+11,"Spain"
182,2001,"gdp",6.25976e+11,"Spain"
182,1978,"gdp",1.60163e+11,"Spain"
182,1985,"gdp",1.80302e+11,"Spain"
182,1986,"gdp",2.50638e+11,"Spain"
182,1975,"gdp",1.14465e+11,"Spain"
182,1998,"gdp",6.17042e+11,"Spain"
182,1977,"gdp",1.3209e+11,"Spain"
182,1997,"gdp",5.88692e+11,"Spain"
182,1999,"gdp",6.33194e+11,"Spain"
182,2013,"gdp",1.39304e+12,"Spain"
182,1996,"gdp",6.40998e+11,"Spain"
182,1983,"gdp",1.70487e+11,"Spain"
182,1984,"gdp",1.71635e+11,"Spain"
182,2000,"gdp",5.95403e+11,"Spain"
182,1982,"gdp",1.95464e+11,"Spain"
182,1981,"gdp",2.02257e+11,"Spain"
182,1995,"gdp",6.1294e+11,"Spain"
182,1979,"gdp",2.14019e+11,"Spain"
182,1980,"gdp",2.32135e+11,"Spain"
40,1995,"gdp",1.30297e+10,"Sri Lanka"
40,1999,"gdp",1.56563e+10,"Sri Lanka"
40,1996,"gdp",1.38977e+10,"Sri Lanka"
40,1998,"gdp",1.5795e+10,"Sri Lanka"
40,1994,"gdp",1.17176e+10,"Sri Lanka"
40,1991,"gdp",9.00036e+09,"Sri Lanka"
40,1993,"gdp",1.03387e+10,"Sri Lanka"
40,1997,"gdp",1.50919e+10,"Sri Lanka"
40,1992,"gdp",9.70301e+09,"Sri Lanka"
40,1984,"gdp",6.04347e+09,"Sri Lanka"
40,1983,"gdp",5.16791e+09,"Sri Lanka"
40,1964,"gdp",1.32184e+09,"Sri Lanka"
40,1963,"gdp",1.24139e+09,"Sri Lanka"
40,1982,"gdp",4.76877e+09,"Sri Lanka"
40,1981,"gdp",4.41584e+09,"Sri Lanka"
40,1962,"gdp",1.45861e+09,"Sri Lanka"
40,1977,"gdp",4.10451e+09,"Sri Lanka"
40,1978,"gdp",2.73318e+09,"Sri Lanka"
40,1979,"gdp",3.36461e+09,"Sri Lanka"
40,1980,"gdp",4.02462e+09,"Sri Lanka"
40,1966,"gdp",1.75147e+09,"Sri Lanka"
40,1967,"gdp",1.85947e+09,"Sri Lanka"
40,2006,"gdp",2.82674e+10,"Sri Lanka"
40,2007,"gdp",3.23512e+10,"Sri Lanka"
40,1960,"gdp",1.41963e+09,"Sri Lanka"
40,1961,"gdp",1.45434e+09,"Sri Lanka"
40,1988,"gdp",6.97837e+09,"Sri Lanka"
40,1989,"gdp",6.98727e+09,"Sri Lanka"
40,1990,"gdp",8.03255e+09,"Sri Lanka"
40,2004,"gdp",2.06625e+10,"Sri Lanka"
40,1965,"gdp",1.69832e+09,"Sri Lanka"
40,2001,"gdp",1.57462e+10,"Sri Lanka"
40,2005,"gdp",2.44058e+10,"Sri Lanka"
40,1986,"gdp",6.40521e+09,"Sri Lanka"
40,1987,"gdp",6.68217e+09,"Sri Lanka"
40,2000,"gdp",1.63308e+10,"Sri Lanka"
40,1985,"gdp",5.97846e+09,"Sri Lanka"
40,2003,"gdp",1.88818e+10,"Sri Lanka"
40,2012,"gdp",5.93931e+10,"Sri Lanka"
40,1969,"gdp",1.96555e+09,"Sri Lanka"
40,2002,"gdp",1.71026e+10,"Sri Lanka"
40,1975,"gdp",3.7913e+09,"Sri Lanka"
40,1976,"gdp",3.59132e+09,"Sri Lanka"
40,1973,"gdp",2.87562e+09,"Sri Lanka"
40,1968,"gdp",1.80118e+09,"Sri Lanka"
40,1971,"gdp",2.36931e+09,"Sri Lanka"
40,1974,"gdp",3.57459e+09,"Sri Lanka"
40,1970,"gdp",2.29647e+09,"Sri Lanka"
40,1972,"gdp",2.55394e+09,"Sri Lanka"
40,2013,"gdp",6.7182e+10,"Sri Lanka"
40,2009,"gdp",4.2068e+10,"Sri Lanka"
40,2010,"gdp",4.95675e+10,"Sri Lanka"
40,2008,"gdp",4.07152e+10,"Sri Lanka"
40,2011,"gdp",5.9178e+10,"Sri Lanka"
119,1979,"gdp",3.98889e+07,"Saint Kitts and Nevis"
119,1983,"gdp",5.96667e+07,"Saint Kitts and Nevis"
119,1977,"gdp",2.98889e+07,"Saint Kitts and Nevis"
119,1978,"gdp",3.42593e+07,"Saint Kitts and Nevis"
119,1981,"gdp",5.65556e+07,"Saint Kitts and Nevis"
119,2007,"gdp",6.84149e+08,"Saint Kitts and Nevis"
119,1969,"gdp",1.585e+07,"Saint Kitts and Nevis"
119,1980,"gdp",4.8e+07,"Saint Kitts and Nevis"
119,1982,"gdp",5.99259e+07,"Saint Kitts and Nevis"
119,1976,"gdp",3.00956e+07,"Saint Kitts and Nevis"
119,1963,"gdp",1.28333e+07,"Saint Kitts and Nevis"
119,1964,"gdp",1.34166e+07,"Saint Kitts and Nevis"
119,1968,"gdp",1.46e+07,"Saint Kitts and Nevis"
119,1966,"gdp",1.44691e+07,"Saint Kitts and Nevis"
119,1967,"gdp",1.67423e+07,"Saint Kitts and Nevis"
119,2006,"gdp",6.36071e+08,"Saint Kitts and Nevis"
119,1965,"gdp",1.35939e+07,"Saint Kitts and Nevis"
119,2002,"gdp",4.80826e+08,"Saint Kitts and Nevis"
119,1962,"gdp",1.25416e+07,"Saint Kitts and Nevis"
119,1987,"gdp",1.08185e+08,"Saint Kitts and Nevis"
119,1988,"gdp",1.26667e+08,"Saint Kitts and Nevis"
119,2008,"gdp",7.3466e+08,"Saint Kitts and Nevis"
119,2003,"gdp",4.63419e+08,"Saint Kitts and Nevis"
119,2004,"gdp",5.01151e+08,"Saint Kitts and Nevis"
119,2005,"gdp",5.4317e+08,"Saint Kitts and Nevis"
119,2001,"gdp",4.60468e+08,"Saint Kitts and Nevis"
119,1970,"gdp",1.63e+07,"Saint Kitts and Nevis"
119,1975,"gdp",3.33641e+07,"Saint Kitts and Nevis"
119,2000,"gdp",4.20086e+08,"Saint Kitts and Nevis"
119,1991,"gdp",1.64574e+08,"Saint Kitts and Nevis"
119,1998,"gdp",2.87324e+08,"Saint Kitts and Nevis"
119,1989,"gdp",1.43259e+08,"Saint Kitts and Nevis"
119,1990,"gdp",1.592e+08,"Saint Kitts and Nevis"
119,1999,"gdp",3.05009e+08,"Saint Kitts and Nevis"
119,2009,"gdp",7.08891e+08,"Saint Kitts and Nevis"
119,1992,"gdp",1.81816e+08,"Saint Kitts and Nevis"
119,1986,"gdp",9.41481e+07,"Saint Kitts and Nevis"
119,1971,"gdp",1.96247e+07,"Saint Kitts and Nevis"
119,2013,"gdp",7.65871e+08,"Saint Kitts and Nevis"
119,1972,"gdp",2.29448e+07,"Saint Kitts and Nevis"
119,1973,"gdp",2.4196e+07,"Saint Kitts and Nevis"
119,1961,"gdp",1.24833e+07,"Saint Kitts and Nevis"
119,2012,"gdp",7.3192e+08,"Saint Kitts and Nevis"
119,1997,"gdp",2.7509e+08,"Saint Kitts and Nevis"
119,2010,"gdp",6.92457e+08,"Saint Kitts and Nevis"
119,1974,"gdp",3.15149e+07,"Saint Kitts and Nevis"
119,1994,"gdp",2.21741e+08,"Saint Kitts and Nevis"
119,1985,"gdp",7.8e+07,"Saint Kitts and Nevis"
119,1960,"gdp",1.23666e+07,"Saint Kitts and Nevis"
119,2011,"gdp",7.28051e+08,"Saint Kitts and Nevis"
119,1984,"gdp",7.0037e+07,"Saint Kitts and Nevis"
119,1995,"gdp",2.30741e+08,"Saint Kitts and Nevis"
119,1993,"gdp",1.98341e+08,"Saint Kitts and Nevis"
119,1996,"gdp",2.45556e+08,"Saint Kitts and Nevis"
122,1987,"gdp",2.42385e+08,"Saint Lucia"
122,1981,"gdp",1.52244e+08,"Saint Lucia"
122,1984,"gdp",1.97089e+08,"Saint Lucia"
122,1985,"gdp",1.89167e+08,"Saint Lucia"
122,1986,"gdp",2.25778e+08,"Saint Lucia"
122,1988,"gdp",2.73978e+08,"Saint Lucia"
122,1982,"gdp",1.43589e+08,"Saint Lucia"
122,1983,"gdp",1.54504e+08,"Saint Lucia"
122,1995,"gdp",5.60811e+08,"Saint Lucia"
122,1996,"gdp",5.6637e+08,"Saint Lucia"
122,1989,"gdp",3.11511e+08,"Saint Lucia"
122,1999,"gdp",6.92507e+08,"Saint Lucia"
122,2012,"gdp",1.30267e+09,"Saint Lucia"
122,1998,"gdp",6.5753e+08,"Saint Lucia"
122,1979,"gdp",1.03444e+08,"Saint Lucia"
122,1980,"gdp",1.33415e+08,"Saint Lucia"
122,2013,"gdp",1.33576e+09,"Saint Lucia"
122,2009,"gdp",1.17661e+09,"Saint Lucia"
122,2010,"gdp",1.2443e+09,"Saint Lucia"
122,2007,"gdp",1.14348e+09,"Saint Lucia"
122,1997,"gdp",6.04411e+08,"Saint Lucia"
122,1994,"gdp",5.17567e+08,"Saint Lucia"
122,1990,"gdp",3.97193e+08,"Saint Lucia"
122,2011,"gdp",1.28953e+09,"Saint Lucia"
122,2004,"gdp",8.85242e+08,"Saint Lucia"
122,2008,"gdp",1.17137e+09,"Saint Lucia"
122,1993,"gdp",4.9203e+08,"Saint Lucia"
122,2006,"gdp",1.06694e+09,"Saint Lucia"
122,2003,"gdp",8.05837e+08,"Saint Lucia"
122,2001,"gdp",7.38755e+08,"Saint Lucia"
122,1992,"gdp",4.77996e+08,"Saint Lucia"
122,2002,"gdp",7.41966e+08,"Saint Lucia"
122,2005,"gdp",9.35463e+08,"Saint Lucia"
122,2000,"gdp",7.80895e+08,"Saint Lucia"
122,1991,"gdp",4.3147e+08,"Saint Lucia"
127,1977,"gdp",3.6537e+07,"Saint Vincent and the Grenadines"
127,1974,"gdp",3.29242e+07,"Saint Vincent and the Grenadines"
127,2011,"gdp",6.76407e+08,"Saint Vincent and the Grenadines"
127,1961,"gdp",1.4e+07,"Saint Vincent and the Grenadines"
127,1976,"gdp",3.27925e+07,"Saint Vincent and the Grenadines"
127,1970,"gdp",1.845e+07,"Saint Vincent and the Grenadines"
127,1960,"gdp",1.30666e+07,"Saint Vincent and the Grenadines"
127,1973,"gdp",3.01654e+07,"Saint Vincent and the Grenadines"
127,1975,"gdp",3.32372e+07,"Saint Vincent and the Grenadines"
127,2010,"gdp",6.81226e+08,"Saint Vincent and the Grenadines"
127,2012,"gdp",6.93304e+08,"Saint Vincent and the Grenadines"
127,1969,"gdp",1.665e+07,"Saint Vincent and the Grenadines"
127,1978,"gdp",4.66e+07,"Saint Vincent and the Grenadines"
127,1982,"gdp",8.54481e+07,"Saint Vincent and the Grenadines"
127,1971,"gdp",2.00516e+07,"Saint Vincent and the Grenadines"
127,2013,"gdp",7.09358e+08,"Saint Vincent and the Grenadines"
127,1981,"gdp",7.48e+07,"Saint Vincent and the Grenadines"
127,2009,"gdp",6.74922e+08,"Saint Vincent and the Grenadines"
127,1972,"gdp",2.75855e+07,"Saint Vincent and the Grenadines"
127,1968,"gdp",1.535e+07,"Saint Vincent and the Grenadines"
127,2000,"gdp",3.96261e+08,"Saint Vincent and the Grenadines"
127,2001,"gdp",4.30039e+08,"Saint Vincent and the Grenadines"
127,1999,"gdp",3.31867e+08,"Saint Vincent and the Grenadines"
127,1964,"gdp",1.47583e+07,"Saint Vincent and the Grenadines"
127,1965,"gdp",1.51083e+07,"Saint Vincent and the Grenadines"
127,1966,"gdp",1.61e+07,"Saint Vincent and the Grenadines"
127,1967,"gdp",1.58351e+07,"Saint Vincent and the Grenadines"
127,1997,"gdp",2.9307e+08,"Saint Vincent and the Grenadines"
127,1998,"gdp",3.17852e+08,"Saint Vincent and the Grenadines"
127,1985,"gdp",1.12881e+08,"Saint Vincent and the Grenadines"
127,1962,"gdp",1.4525e+07,"Saint Vincent and the Grenadines"
127,1963,"gdp",1.37083e+07,"Saint Vincent and the Grenadines"
127,1980,"gdp",6.03074e+07,"Saint Vincent and the Grenadines"
127,1994,"gdp",2.43256e+08,"Saint Vincent and the Grenadines"
127,1995,"gdp",2.66481e+08,"Saint Vincent and the Grenadines"
127,1983,"gdp",9.40444e+07,"Saint Vincent and the Grenadines"
127,1984,"gdp",1.035e+08,"Saint Vincent and the Grenadines"
127,2004,"gdp",5.21975e+08,"Saint Vincent and the Grenadines"
127,1979,"gdp",5.45111e+07,"Saint Vincent and the Grenadines"
127,2003,"gdp",4.81806e+08,"Saint Vincent and the Grenadines"
127,2008,"gdp",6.95429e+08,"Saint Vincent and the Grenadines"
127,2005,"gdp",5.50729e+08,"Saint Vincent and the Grenadines"
127,2006,"gdp",6.10778e+08,"Saint Vincent and the Grenadines"
127,2007,"gdp",6.84049e+08,"Saint Vincent and the Grenadines"
127,1996,"gdp",2.81519e+08,"Saint Vincent and the Grenadines"
127,1993,"gdp",2.38774e+08,"Saint Vincent and the Grenadines"
127,2002,"gdp",4.61883e+08,"Saint Vincent and the Grenadines"
127,1986,"gdp",1.27974e+08,"Saint Vincent and the Grenadines"
127,1987,"gdp",1.4233e+08,"Saint Vincent and the Grenadines"
127,1992,"gdp",2.33189e+08,"Saint Vincent and the Grenadines"
127,1990,"gdp",1.98207e+08,"Saint Vincent and the Grenadines"
127,1991,"gdp",2.12493e+08,"Saint Vincent and the Grenadines"
127,1989,"gdp",1.77296e+08,"Saint Vincent and the Grenadines"
127,1988,"gdp",1.64574e+08,"Saint Vincent and the Grenadines"
49,2012,"gdp",6.31522e+10,"Sudan"
49,2011,"gdp",6.73208e+10,"Sudan"
49,1961,"gdp",1.22286e+09,"Sudan"
49,1960,"gdp",1.12636e+09,"Sudan"
49,2010,"gdp",6.56321e+10,"Sudan"
49,1970,"gdp",2.10023e+09,"Sudan"
49,1972,"gdp",2.48306e+09,"Sudan"
49,1973,"gdp",3.07725e+09,"Sudan"
49,1974,"gdp",3.95893e+09,"Sudan"
49,2013,"gdp",6.65659e+10,"Sudan"
49,1971,"gdp",2.28834e+09,"Sudan"
49,1997,"gdp",1.16812e+10,"Sudan"
49,1998,"gdp",1.12502e+10,"Sudan"
49,1999,"gdp",1.0682e+10,"Sudan"
49,1969,"gdp",1.8475e+09,"Sudan"
49,2009,"gdp",5.31494e+10,"Sudan"
49,1968,"gdp",1.67777e+09,"Sudan"
49,2000,"gdp",1.22573e+10,"Sudan"
49,1962,"gdp",1.32826e+09,"Sudan"
49,1979,"gdp",8.41841e+09,"Sudan"
49,1980,"gdp",7.61726e+09,"Sudan"
49,1981,"gdp",9.53801e+09,"Sudan"
49,1985,"gdp",1.24594e+10,"Sudan"
49,1963,"gdp",1.35123e+09,"Sudan"
49,1964,"gdp",1.38828e+09,"Sudan"
49,1965,"gdp",1.44687e+09,"Sudan"
49,1966,"gdp",1.48449e+09,"Sudan"
49,1967,"gdp",1.60741e+09,"Sudan"
49,1992,"gdp",7.03193e+09,"Sudan"
49,1993,"gdp",8.88101e+09,"Sudan"
49,1994,"gdp",1.27938e+10,"Sudan"
49,1995,"gdp",1.38304e+10,"Sudan"
49,1996,"gdp",9.0183e+09,"Sudan"
49,1983,"gdp",8.46523e+09,"Sudan"
49,1984,"gdp",1.00443e+10,"Sudan"
49,1977,"gdp",7.49901e+09,"Sudan"
49,2001,"gdp",1.31829e+10,"Sudan"
49,2008,"gdp",5.45275e+10,"Sudan"
49,1978,"gdp",8.12872e+09,"Sudan"
49,2006,"gdp",3.58219e+10,"Sudan"
49,2007,"gdp",4.58989e+10,"Sudan"
49,2003,"gdp",1.76463e+10,"Sudan"
49,2004,"gdp",2.14579e+10,"Sudan"
49,1982,"gdp",9.2544e+09,"Sudan"
49,2002,"gdp",1.48034e+10,"Sudan"
49,1990,"gdp",1.24086e+10,"Sudan"
49,1975,"gdp",4.82309e+09,"Sudan"
49,2005,"gdp",2.6525e+10,"Sudan"
49,1991,"gdp",1.13792e+10,"Sudan"
49,1989,"gdp",1.52956e+10,"Sudan"
49,1976,"gdp",6.01321e+09,"Sudan"
49,1988,"gdp",1.55103e+10,"Sudan"
49,1986,"gdp",1.59666e+10,"Sudan"
49,1987,"gdp",2.06312e+10,"Sudan"
168,1998,"gdp",9.45e+08,"Suriname"
168,1989,"gdp",5.4252e+08,"Suriname"
168,2004,"gdp",1.48409e+09,"Suriname"
168,1968,"gdp",2.206e+08,"Suriname"
168,1969,"gdp",2.3345e+08,"Suriname"
168,1987,"gdp",9.7985e+08,"Suriname"
168,2003,"gdp",1.2712e+09,"Suriname"
168,2001,"gdp",7.63466e+08,"Suriname"
168,2002,"gdp",1.0784e+09,"Suriname"
168,1999,"gdp",8.85444e+08,"Suriname"
168,1988,"gdp",1.1609e+09,"Suriname"
168,1967,"gdp",1.9845e+08,"Suriname"
168,1983,"gdp",8.836e+08,"Suriname"
168,2000,"gdp",8.92164e+08,"Suriname"
168,1986,"gdp",8.91e+08,"Suriname"
168,1984,"gdp",8.6415e+08,"Suriname"
168,1985,"gdp",8.7325e+08,"Suriname"
168,1982,"gdp",9.1515e+08,"Suriname"
168,1997,"gdp",9.29608e+08,"Suriname"
168,1995,"gdp",6.93971e+08,"Suriname"
168,1996,"gdp",8.60631e+08,"Suriname"
168,1965,"gdp",1.3865e+08,"Suriname"
168,1966,"gdp",1.711e+08,"Suriname"
168,1994,"gdp",6.05493e+08,"Suriname"
168,2008,"gdp",3.53297e+09,"Suriname"
168,2009,"gdp",3.87541e+09,"Suriname"
168,2010,"gdp",4.3684e+09,"Suriname"
168,1970,"gdp",2.4715e+08,"Suriname"
168,1971,"gdp",2.7065e+08,"Suriname"
168,1972,"gdp",2.876e+08,"Suriname"
168,1973,"gdp",3.053e+08,"Suriname"
168,1960,"gdp",9.385e+07,"Suriname"
168,1990,"gdp",3.883e+08,"Suriname"
168,1991,"gdp",4.483e+08,"Suriname"
168,1992,"gdp",4.046e+08,"Suriname"
168,1993,"gdp",4.28794e+08,"Suriname"
168,2007,"gdp",2.93661e+09,"Suriname"
168,1981,"gdp",8.8905e+08,"Suriname"
168,2011,"gdp",4.42319e+09,"Suriname"
168,2012,"gdp",5.01303e+09,"Suriname"
168,2013,"gdp",5.29879e+09,"Suriname"
168,1961,"gdp",9.84e+07,"Suriname"
168,2005,"gdp",1.79356e+09,"Suriname"
168,2006,"gdp",2.62609e+09,"Suriname"
168,1980,"gdp",7.949e+08,"Suriname"
168,1978,"gdp",7.355e+08,"Suriname"
168,1964,"gdp",1.2085e+08,"Suriname"
168,1979,"gdp",7.83e+08,"Suriname"
168,1963,"gdp",1.1e+08,"Suriname"
168,1975,"gdp",4.65e+08,"Suriname"
168,1977,"gdp",6.41e+08,"Suriname"
168,1962,"gdp",1.035e+08,"Suriname"
168,1974,"gdp",3.686e+08,"Suriname"
168,1976,"gdp",5.055e+08,"Suriname"
222,1975,"gdp",8.17168e+10,"Sweden"
222,1974,"gdp",6.50826e+10,"Sweden"
222,2012,"gdp",5.43881e+11,"Sweden"
222,2013,"gdp",5.7968e+11,"Sweden"
222,1973,"gdp",5.85674e+10,"Sweden"
222,2001,"gdp",2.39917e+11,"Sweden"
222,2002,"gdp",2.63926e+11,"Sweden"
222,1972,"gdp",4.82639e+10,"Sweden"
222,1969,"gdp",3.16492e+10,"Sweden"
222,1970,"gdp",3.75554e+10,"Sweden"
222,1962,"gdp",1.75115e+10,"Sweden"
222,1963,"gdp",1.89541e+10,"Sweden"
222,1984,"gdp",1.07662e+11,"Sweden"
222,1971,"gdp",4.09803e+10,"Sweden"
222,1999,"gdp",2.70848e+11,"Sweden"
222,1983,"gdp",1.03534e+11,"Sweden"
222,1960,"gdp",1.48429e+10,"Sweden"
222,1976,"gdp",8.81021e+10,"Sweden"
222,2000,"gdp",2.59802e+11,"Sweden"
222,1965,"gdp",2.32603e+10,"Sweden"
222,1966,"gdp",2.5302e+10,"Sweden"
222,1967,"gdp",2.74634e+10,"Sweden"
222,1968,"gdp",2.91434e+10,"Sweden"
222,2008,"gdp",5.13966e+11,"Sweden"
222,2009,"gdp",4.29656e+11,"Sweden"
222,2010,"gdp",4.88378e+11,"Sweden"
222,2011,"gdp",5.6311e+11,"Sweden"
222,1986,"gdp",1.48376e+11,"Sweden"
222,1987,"gdp",1.80429e+11,"Sweden"
222,1961,"gdp",1.61472e+10,"Sweden"
222,1964,"gdp",2.11372e+10,"Sweden"
222,1979,"gdp",1.21647e+11,"Sweden"
222,1980,"gdp",1.40089e+11,"Sweden"
222,1981,"gdp",1.27858e+11,"Sweden"
222,1982,"gdp",1.12768e+11,"Sweden"
222,1985,"gdp",1.12514e+11,"Sweden"
222,2006,"gdp",4.20029e+11,"Sweden"
222,2003,"gdp",3.31109e+11,"Sweden"
222,2004,"gdp",3.81706e+11,"Sweden"
222,2005,"gdp",3.89043e+11,"Sweden"
222,1997,"gdp",2.64478e+11,"Sweden"
222,2007,"gdp",4.87818e+11,"Sweden"
222,1995,"gdp",2.64052e+11,"Sweden"
222,1996,"gdp",2.88104e+11,"Sweden"
222,1978,"gdp",1.0297e+11,"Sweden"
222,1998,"gdp",2.668e+11,"Sweden"
222,1977,"gdp",9.31368e+10,"Sweden"
222,1992,"gdp",2.80312e+11,"Sweden"
222,1990,"gdp",2.58154e+11,"Sweden"
222,1993,"gdp",2.09951e+11,"Sweden"
222,1994,"gdp",2.2608e+11,"Sweden"
222,1988,"gdp",2.04068e+11,"Sweden"
222,1989,"gdp",2.14875e+11,"Sweden"
222,1991,"gdp",2.70363e+11,"Sweden"
77,1994,"gdp",1.0122e+10,"Syria"
77,1995,"gdp",1.13967e+10,"Syria"
77,1998,"gdp",1.52008e+10,"Syria"
77,1996,"gdp",1.37896e+10,"Syria"
77,1997,"gdp",1.45052e+10,"Syria"
77,1983,"gdp",1.75892e+10,"Syria"
77,1980,"gdp",1.30624e+10,"Syria"
77,1981,"gdp",1.55182e+10,"Syria"
77,1982,"gdp",1.62989e+10,"Syria"
77,1992,"gdp",1.32536e+10,"Syria"
77,1993,"gdp",1.3696e+10,"Syria"
77,1999,"gdp",1.58739e+10,"Syria"
77,1964,"gdp",1.33949e+09,"Syria"
77,2007,"gdp",4.0405e+10,"Syria"
77,2005,"gdp",2.8859e+10,"Syria"
77,2006,"gdp",3.33328e+10,"Syria"
77,1975,"gdp",6.82698e+09,"Syria"
77,1976,"gdp",7.63353e+09,"Syria"
77,1977,"gdp",7.69601e+09,"Syria"
77,1978,"gdp",9.2752e+09,"Syria"
77,1979,"gdp",9.92968e+09,"Syria"
77,1966,"gdp",1.34229e+09,"Syria"
77,1967,"gdp",1.58023e+09,"Syria"
77,2000,"gdp",1.93259e+10,"Syria"
77,2003,"gdp",2.18281e+10,"Syria"
77,2004,"gdp",2.50869e+10,"Syria"
77,1989,"gdp",9.8534e+09,"Syria"
77,1990,"gdp",1.23086e+10,"Syria"
77,1991,"gdp",1.29818e+10,"Syria"
77,1984,"gdp",1.75031e+10,"Syria"
77,1965,"gdp",1.47204e+09,"Syria"
