am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,category,spp_group
W-Msc-457735,NA,NA,NA,Spondylus orstomi,N.E.,NA
SLB-188529,NA,NA,NA,Munida intermedia,N.E.,NA
W-Msc-505278,NA,NA,NA,Basterotia lutea,N.E.,NA
W-Msc-381555,NA,NA,NA,Frigidocardium thaanumi,N.E.,NA
W-Oct-378316,NA,NA,NA,Calcigorgia spiculifera,N.E.,NA
W-Msc-505373,NA,NA,NA,Kelliella rotunda,N.E.,NA
SLB-188852,NA,NA,NA,Waldo arthuri,N.E.,NA
W-Ase-370831,NA,NA,NA,Pseudarchaster alascensis,N.E.,NA
W-Msc-581816,NA,NA,NA,Doris montereyensis,N.E.,NA
SLB-188982,NA,NA,NA,Calcinus orchidae,N.E.,NA
SLB-188983,NA,NA,NA,Ciliopagurus vakovako,N.E.,NA
W-Msc-437365,NA,NA,NA,Echinolittorina cinerea,N.E.,NA
SLB-189205,NA,NA,NA,Gnathophyllum panamense,N.E.,NA
W-Msc-579084,NA,NA,NA,Montereina nobilis,N.E.,NA
W-Oph-242722,NA,NA,NA,Amphiophiura pacifica,N.E.,NA
W-Oph-244366,NA,NA,NA,Stegophiura carinata,N.E.,NA
W-Oph-243915,NA,NA,NA,Ophiopholis japonica,N.E.,NA
W-Oph-243916,NA,NA,NA,Ophiopholis kennerlyi,N.E.,NA
W-Pol-129782,NA,NA,NA,Ampharete petersenae,N.E.,NA
W-Bch-441511,NA,NA,NA,Acanthophrys cristimanus,N.E.,NA
W-Bch-209052,NA,NA,NA,Actaeodes consobrinus,N.E.,NA
W-Bch-444119,NA,NA,NA,Alainodaeus akiaki,N.E.,NA
W-Bch-444122,NA,NA,NA,Alainodaeus nuku,N.E.,NA
SLB-189538,NA,NA,NA,Albunea bulla,N.E.,NA
SLB-189539,NA,NA,NA,Albunea elioti,N.E.,NA
SLB-189540,NA,NA,NA,Alpheopsis yaldwyni,N.E.,NA
SLB-189542,NA,NA,NA,Alpheus bradypus,N.E.,NA
SLB-189545,NA,NA,NA,Alpheus idiocheles,N.E.,NA
SLB-189547,NA,NA,NA,Alpheus microscaphis,N.E.,NA
SLB-189549,NA,NA,NA,Alpheus ochrostriatus,N.E.,NA
SLB-189550,NA,NA,NA,Alpheus perplexus,N.E.,NA
SLB-189551,NA,NA,NA,Alpheus randalli,N.E.,NA
SLB-189561,NA,NA,NA,Athanas rhothionastes,N.E.,NA
SLB-189563,NA,NA,NA,Axianassa heardi,N.E.,NA
SLB-189564,NA,NA,NA,Axianassa ngochoae,N.E.,NA
SLB-189565,NA,NA,NA,Axiopsis pica,N.E.,NA
SLB-189567,NA,NA,NA,Bathynarius albicinctus,N.E.,NA
SLB-189569,NA,NA,NA,Bathynarius pacificus,N.E.,NA
W-Bch-440307,NA,NA,NA,Calappa sebastieni,N.E.,NA
SLB-189572,NA,NA,NA,Calcinus albengai,N.E.,NA
SLB-189573,NA,NA,NA,Calcinus anani,N.E.,NA
SLB-189577,NA,NA,NA,Calcinus nitidus,N.E.,NA
SLB-189578,NA,NA,NA,Calcinus revi,N.E.,NA
W-Bch-211050,NA,NA,NA,Calocarcinus habei,N.E.,NA
W-Bch-208779,NA,NA,NA,Caphyra rotundifrons,N.E.,NA
W-Bch-208780,NA,NA,NA,Caphyra unidentata,N.E.,NA
W-Bch-440939,NA,NA,NA,Carcinoplax abyssicola,N.E.,NA
W-Bch-440956,NA,NA,NA,Carcinoplax velutina,N.E.,NA
SLB-189595,NA,NA,NA,Catapagurus ensifer,N.E.,NA
W-Por-165313,NA,NA,NA,Dactylospongia metachromia,N.E.,NA
SLB-189632,NA,NA,NA,Cheramus sibogae,N.E.,NA
SLB-189633,NA,NA,NA,Chlorocurtis jactans,N.E.,NA
SLB-189636,NA,NA,NA,Ciliopagurus galzini,N.E.,NA
SLB-189638,NA,NA,NA,Ciliopagurus pacificus,N.E.,NA
W-Bch-444288,NA,NA,NA,Lioxanthodes alcocki,N.E.,NA
W-Bch-444379,NA,NA,NA,Lophozozymus edwardsi,N.E.,NA
SLB-189654,NA,NA,NA,Clibanarius rhabdodactylus,N.E.,NA
W-Bch-557903,NA,NA,NA,Cycloachelous suborbicularis,N.E.,NA
W-Bch-211059,NA,NA,NA,Dacryopilumnus eremita,N.E.,NA
W-Bch-442225,NA,NA,NA,Daldorfia dimorpha,N.E.,NA
W-Bch-442229,NA,NA,NA,Daldorfia leprosa,N.E.,NA
SLB-189686,NA,NA,NA,Dardanus robustus,N.E.,NA
W-Bch-211040,NA,NA,NA,Demania garthi,N.E.,NA
W-Bch-444245,NA,NA,NA,Demania mortenseni,N.E.,NA
W-Bch-209528,NA,NA,NA,Ebaliopsis erosa,N.E.,NA
W-Bch-441751,NA,NA,NA,Elamena mathoei,N.E.,NA
W-Bch-440440,NA,NA,NA,Ethusa hawaiiensis,N.E.,NA
W-Bch-440444,NA,NA,NA,Ethusa indonesiensis,N.E.,NA
W-Bch-389553,NA,NA,NA,Ethusina crenulata,N.E.,NA
W-Bch-389554,NA,NA,NA,Ethusina huilianae,N.E.,NA
W-Bch-441416,NA,NA,NA,Urnalana purarensis,N.E.,NA
SLB-190037,NA,NA,NA,Eucalliax aequimana,N.E.,NA
SLB-190043,NA,NA,NA,Galathea amamiensis,N.E.,NA
SLB-190044,NA,NA,NA,Galathea latirostris,N.E.,NA
SLB-190046,NA,NA,NA,Galathea pilosa,N.E.,NA
W-Bch-442277,NA,NA,NA,Garthambrus poupini,N.E.,NA
W-Bch-440029,NA,NA,NA,Genkaia keijii,N.E.,NA
W-Bch-441708,NA,NA,NA,Tylocarcinus dumerilii,N.E.,NA
SLB-190063,NA,NA,NA,Heterocarpus amacula,N.E.,NA
W-Bch-441170,NA,NA,NA,Heteronucia venusta,N.E.,NA
SLB-190068,NA,NA,NA,Hippa ovalis,N.E.,NA
W-Bch-441579,NA,NA,NA,Hyastenus uncifer,N.E.,NA
W-Bch-444271,NA,NA,NA,Juxtaxanthias tetraodon,N.E.,NA
W-Bch-444275,NA,NA,NA,Lachnopodus tahitensis,N.E.,NA
W-Bch-387539,NA,NA,NA,Laleonectes stridens,N.E.,NA
W-Bch-440185,NA,NA,NA,Lamoha inflata,N.E.,NA
SLB-190089,NA,NA,NA,Ligur ensiferus,N.E.,NA
W-Bch-209145,NA,NA,NA,Liocarpilodes armiger,N.E.,NA
W-Bch-209144,NA,NA,NA,Liocarpilodes harmsi,N.E.,NA
W-Bch-208985,NA,NA,NA,Liomera semigranosa,N.E.,NA
W-Bch-208993,NA,NA,NA,Liomera striolata,N.E.,NA
W-Bch-208988,NA,NA,NA,Liomera venosa,N.E.,NA
SLB-190143,NA,NA,NA,Lissocarcinus polyboides,N.E.,NA
W-Bch-444419,NA,NA,NA,Lithoscaptus paradoxus,N.E.,NA
W-Bch-444377,NA,NA,NA,Lophozozymus bertonciniae,N.E.,NA
W-Bch-444386,NA,NA,NA,Lophozozymus superbus,N.E.,NA
SLB-190154,NA,NA,NA,Macrophthalmus serenei,N.E.,NA
W-Bch-441014,NA,NA,NA,Mathildella maxima,N.E.,NA
W-Bch-550466,NA,NA,NA,Metadynomene tuamotu,N.E.,NA
W-Bch-441604,NA,NA,NA,Micippoides angustifrons,N.E.,NA
SLB-190165,NA,NA,NA,Micropagurus polynesiensis,N.E.,NA
W-Hyd-220571,NA,NA,NA,Solanderia secunda,N.E.,NA
W-Msc-391565,NA,NA,NA,Propeamussium watsoni,N.E.,NA
W-Msc-391646,NA,NA,NA,Parvamussium dautzenbergi,N.E.,NA
W-Msc-390670,NA,NA,NA,Parvamussium lozoueti,N.E.,NA
W-Msc-390675,NA,NA,NA,Parvamussium multiliratum,N.E.,NA
W-Msc-390698,NA,NA,NA,Parvamussium undisonum,N.E.,NA
W-Msc-390711,NA,NA,NA,Parvamussium undosum,N.E.,NA
W-Msc-506939,NA,NA,NA,Pectinella aequoris,N.E.,NA
W-Msc-391007,NA,NA,NA,Pseudohinnites levii,N.E.,NA
W-Msc-393341,NA,NA,NA,Semipallium rapanense,N.E.,NA
W-Msc-387649,NA,NA,NA,Anguipecten pacificus,N.E.,NA
W-Bra-416180,NA,NA,NA,Septicollarina zezinae,N.E.,NA
SLB-190208,NA,NA,NA,Plesionika carsini,N.E.,NA
SLB-190209,NA,NA,NA,Plesionika curvata,N.E.,NA
SLB-190211,NA,NA,NA,Plesionika flavicauda,N.E.,NA
SLB-190215,NA,NA,NA,Plesionika protati,N.E.,NA
SLB-190216,NA,NA,NA,Plesionika rubrior,N.E.,NA
SLB-190218,NA,NA,NA,Puerulus richeri,N.E.,NA
SLB-190222,NA,NA,NA,Paramunida echinata,N.E.,NA
SLB-190223,NA,NA,NA,Paramunida poorei,N.E.,NA
SLB-190226,NA,NA,NA,Solitariopagurus triprobolus,N.E.,NA
SLB-190227,NA,NA,NA,Oncopagurus oimos,N.E.,NA
SLB-190231,NA,NA,NA,Paragiopagurus trilineatus,N.E.,NA
SLB-190232,NA,NA,NA,Sympagurus poupini,N.E.,NA
W-Bch-440334,NA,NA,NA,Mursia poupini,N.E.,NA
W-Bch-550473,NA,NA,NA,Neopalicus simulus,N.E.,NA
W-Bch-387549,NA,NA,NA,Parathranites tuberosus,N.E.,NA
W-Bch-444066,NA,NA,NA,Rata tuamotense,N.E.,NA
SLB-190251,NA,NA,NA,Strigopagurus poupini,N.E.,NA
SLB-190261,NA,NA,NA,Microprosthema lubricum,N.E.,NA
SLB-190281,NA,NA,NA,Munida aulakodes,N.E.,NA
SLB-190292,NA,NA,NA,Nematocarcinus combensis,N.E.,NA
W-Bch-208995,NA,NA,NA,Neoliomera demani,N.E.,NA
W-Bch-208997,NA,NA,NA,Neoliomera richtersi,N.E.,NA
W-Bch-442234,NA,NA,NA,Niobafia erosa,N.E.,NA
W-Bch-441219,NA,NA,NA,Nursia mimetica,N.E.,NA
W-Bch-442235,NA,NA,NA,Olenorfia cariei,N.E.,NA
SLB-190310,NA,NA,NA,Onconida prostrata,N.E.,NA
W-Bch-441243,NA,NA,NA,Oreotlos pala,N.E.,NA
SLB-190322,NA,NA,NA,Pagurixus carinimanus,N.E.,NA
SLB-190324,NA,NA,NA,Pagurixus concolor,N.E.,NA
SLB-190334,NA,NA,NA,Pagurixus tweediei,N.E.,NA
W-Bch-444448,NA,NA,NA,Epigrapsus politus,N.E.,NA
W-Bch-444179,NA,NA,NA,Palapedia marquesa,N.E.,NA
W-Bch-209148,NA,NA,NA,Palmyria palmyrensis,N.E.,NA
W-Bch-558031,NA,NA,NA,Forestiana scabra,N.E.,NA
SLB-190361,NA,NA,NA,Parabetaeus culliereti,N.E.,NA
W-Bch-444055,NA,NA,NA,Paractaea tumulosa,N.E.,NA
SLB-190370,NA,NA,NA,Paragiopagurus oxychelos,N.E.,NA
W-Bch-209075,NA,NA,NA,Platypodia pseudogranulosa,N.E.,NA
SLB-190373,NA,NA,NA,Paragiopagurus umbonatus,N.E.,NA
W-Bch-440520,NA,NA,NA,Ozius tricarinatus,N.E.,NA
W-Bch-387542,NA,NA,NA,Paramedaeus octogesimus,N.E.,NA
SLB-190378,NA,NA,NA,Paramunida antares,N.E.,NA
W-Bch-440879,NA,NA,NA,Parapilumnus cristimanus,N.E.,NA
SLB-190381,NA,NA,NA,Parapontophilus demani,N.E.,NA
SLB-190383,NA,NA,NA,Pasiphaea planidorsalis,N.E.,NA
SLB-190384,NA,NA,NA,Periclimenaeus orbitocarinatus,N.E.,NA
SLB-190386,NA,NA,NA,Periclimenes crosnieri,N.E.,NA
SLB-190388,NA,NA,NA,Periclimenes paralcocki,N.E.,NA
SLB-190393,NA,NA,NA,Petrolisthes bispinosus,N.E.,NA
SLB-190396,NA,NA,NA,Petrolisthes eldredgei,N.E.,NA
SLB-190397,NA,NA,NA,Petrolisthes elegans,N.E.,NA
W-Bch-442581,NA,NA,NA,Pilumnus tahitensis,N.E.,NA
W-Bch-210184,NA,NA,NA,Trapezia speciosa,N.E.,NA
W-Bch-443886,NA,NA,NA,Trapezia serenei,N.E.,NA
W-Bch-210185,NA,NA,NA,Trapezia bella,N.E.,NA
W-Bch-443863,NA,NA,NA,Tetraloides nigrifrons,N.E.,NA
W-Bch-208872,NA,NA,NA,Thalamita philippinensis,N.E.,NA
SLB-190420,NA,NA,NA,Plesionika nesisi,N.E.,NA
W-Bch-208856,NA,NA,NA,Thalamita gracilipes,N.E.,NA
W-Bch-208865,NA,NA,NA,Thalamita macrospinifera,N.E.,NA
SLB-190440,NA,NA,NA,Portunus iranjae,N.E.,NA
SLB-190441,NA,NA,NA,Portunus paralatibrachium,N.E.,NA
Chn-7292168a-7e48-49d8-8b1c-01144f18309b,NA,NA,NA,Prionalpheus triarticulatus,N.E.,NA
SLB-190470,NA,NA,NA,Pylopaguropsis lemaitrei,N.E.,NA
SLB-190471,NA,NA,NA,Pylopaguropsis lewinsohni,N.E.,NA
SLB-190477,NA,NA,NA,Sadayoshia latisternata,N.E.,NA
SLB-190480,NA,NA,NA,Salmoneus poupini,N.E.,NA
SLB-190483,NA,NA,NA,Stenopus zanzibaricus,N.E.,NA
SLB-190484,NA,NA,NA,Stylodactylus libratus,N.E.,NA
SLB-190486,NA,NA,NA,Synalpheus heroni,N.E.,NA
SLB-190487,NA,NA,NA,Systellaspis guillei,N.E.,NA
W-Bch-443855,NA,NA,NA,Tetralia brunalineata,N.E.,NA
W-Bch-443860,NA,NA,NA,Tetralia ocucaerulea,N.E.,NA
W-Bch-443862,NA,NA,NA,Tetraloides heterodactylus,N.E.,NA
ITS-682584,NA,NA,NA,Tetrasquilla mccullochae,N.E.,NA
W-Bch-390572,NA,NA,NA,Thalamita cerasma,N.E.,NA
SLB-190498,NA,NA,NA,Sicyonia dejouanneti,N.E.,NA
SLB-190501,NA,NA,NA,Solitariopagurus trullirostris,N.E.,NA
SLB-190502,NA,NA,NA,Solitariopagurus tuerkayi,N.E.,NA
SLB-190504,NA,NA,NA,Squillalbunea scutelloides,N.E.,NA
SLB-190505,NA,NA,NA,Stenopus devaneyi,N.E.,NA
W-Bch-387555,NA,NA,NA,Thalamita pseudopelsarti,N.E.,NA
SLB-190508,NA,NA,NA,Thomassinia moorea,N.E.,NA
W-Bch-442236,NA,NA,NA,Thyrolambrus efflorescens,N.E.,NA
W-Bch-443880,NA,NA,NA,Trapezia globosa,N.E.,NA
W-Por-723673,NA,NA,NA,Leiodermatium intermedia,N.E.,NA
W-Por-164922,NA,NA,NA,Dysidea arenaria,N.E.,NA
W-Ase-345431,NA,NA,NA,Astropecten vappa,N.E.,NA
SLB-159283,NA,NA,NA,Ophiothrix ciliaris,N.E.,NA
W-Oph-212423,NA,NA,NA,Ophiothrix exigua,N.E.,NA
W-Por-166994,NA,NA,NA,Oceanapia sagittaria,N.E.,NA
W-Ech-214657,NA,NA,NA,Lovenia subcarinata,N.E.,NA
Chn-e5f20c3d-2d0d-4256-9f09-7dbb355b4149,NA,NA,NA,Zygometra comata,N.E.,NA
SLB-159313,NA,NA,NA,Heterometra variipinna,N.E.,NA
Chn-b6aab914-ac7d-46e9-aeeb-e00ab2a64a40,NA,NA,NA,Amphimetra laevipinna,N.E.,NA
Chn-fb2dd6bd-a63d-4bf0-9ba2-c98db8474306,NA,NA,NA,Lamprometra palmata,N.E.,NA
W-Oph-212328,NA,NA,NA,Ophiactis picteti,N.E.,NA
SLB-159402,NA,NA,NA,Stephanometra indica,N.E.,NA
W-Ase-368139,NA,NA,NA,Luidia penangensis,N.E.,NA
W-Ase-213246,NA,NA,NA,Astropecten monacanthus,N.E.,NA
W-Bch-442899,NA,NA,NA,Thalamita macropus,N.E.,NA
W-Oph-212437,NA,NA,NA,Ophiomyxa australis,N.E.,NA
W-Oph-213163,NA,NA,NA,Euryale aspera,N.E.,NA
W-Oph-242872,NA,NA,NA,Amphipholis misera,N.E.,NA
W-Oph-243433,NA,NA,NA,Ophiactis affinis,N.E.,NA
W-Oph-213198,NA,NA,NA,Macrophiothrix propinqua,N.E.,NA
W-Oph-405285,NA,NA,NA,Macrophiothrix martensi,N.E.,NA
W-Oph-243310,NA,NA,NA,Macrophiothrix variabilis,N.E.,NA
W-Por-165365,NA,NA,NA,Luffariella variabilis,N.E.,NA
W-Oph-243666,NA,NA,NA,Ophiogymna elegans,N.E.,NA
W-Oph-244025,NA,NA,NA,Ophiopteron elegans,N.E.,NA
SLB-159635,NA,NA,NA,Prostheceraeus giesbrechtii,N.E.,NA
SLB-159636,NA,NA,NA,Prostheceraeus roseus,N.E.,NA
SLB-159698,NA,NA,NA,Lyngbya confervoides,N.E.,NA
W-Bch-444133,NA,NA,NA,Epistocavea mururoa,N.E.,NA
W-Bch-444134,NA,NA,NA,Euxanthus huonii,N.E.,NA
W-Oph-245456,NA,NA,NA,Ophiothrix plana,N.E.,NA
W-Oph-213419,NA,NA,NA,Ophionereis porrecta,N.E.,NA
W-Oph-243565,NA,NA,NA,Ophioclastus hataii,N.E.,NA
W-Oph-213465,NA,NA,NA,Ophiolepis irregularis,N.E.,NA
W-Ase-254851,NA,NA,NA,Coronaster sakuranus,N.E.,NA
SLB-159936,NA,NA,NA,Cenometra bella,N.E.,NA
W-Bch-444167,NA,NA,NA,Paramedaeus globosus,N.E.,NA
W-Bra-367203,NA,NA,NA,Leptothyrella fijiensis,N.E.,NA
W-Msc-208364,NA,NA,NA,Oliva mustelina,N.E.,NA
SLB-159988,NA,NA,NA,Vexillum melongena,N.E.,NA
W-Bch-211043,NA,NA,NA,Paraxanthodes cumatodes,N.E.,NA
W-Bra-367206,NA,NA,NA,Campages ovalis,N.E.,NA
W-Por-169767,NA,NA,NA,Plakortis lita,N.E.,NA
W-Ech-213362,NA,NA,NA,Clypeaster reticulatus,N.E.,NA
W-Ech-513113,NA,NA,NA,Arachnoides placenta,N.E.,NA
SLB-160063,NA,NA,NA,Astriclypeus manni,N.E.,NA
W-Ech-212459,NA,NA,NA,Echinodiscus auritus,N.E.,NA
W-Ech-513518,NA,NA,NA,Rhynobrissus pyramidalis,N.E.,NA
SLB-160082,NA,NA,NA,Metacrinus interruptus,N.E.,NA
NZ-24244,NA,NA,NA,Hypalocrinus naresianus,N.E.,NA
W-Ase-292828,NA,NA,NA,Tethyaster aulophora,N.E.,NA
W-Hyd-117870,NA,NA,NA,Abietinaria abietina,N.E.,NA
W-Hyd-231588,NA,NA,NA,Abietinella operculata,N.E.,NA
W-Hyd-196556,NA,NA,NA,Abyla haeckeli,N.E.,NA
SLB-64971,NA,NA,NA,Abylopsis eschscholtzi,N.E.,NA
W-Hyd-135403,NA,NA,NA,Abylopsis tetragona,N.E.,NA
URM-2-2033,NA,NA,NA,Abyssascidia millari,N.E.,NA
SLB-174350,NA,NA,NA,Abyssorchomene nodimanus,N.E.,NA
SLB-174351,NA,NA,NA,Abyssorchomene plebs,N.E.,NA
SLB-174352,NA,NA,NA,Abyssorchomene rossi,N.E.,NA
W-Ase-213289,NA,NA,NA,Acanthaster planci,N.E.,NA
ITS-96119,NA,NA,NA,Acanthephyra acutifrons,N.E.,NA
ITS-96116,NA,NA,NA,Acanthephyra brevirostris,N.E.,NA
SLB-186085,NA,NA,NA,Acanthephyra cucullata,N.E.,NA
ITS-96117,NA,NA,NA,Acanthephyra curtirostris,N.E.,NA
ITS-96115,NA,NA,NA,Acanthephyra pelagica,N.E.,NA
ITS-96114,NA,NA,NA,Acanthephyra purpurea,N.E.,NA
ITS-659848,NA,NA,NA,Acanthephyra quadrispinosa,N.E.,NA
SLB-118969,NA,NA,NA,Acanthephyra smithi,N.E.,NA
ITS-96121,NA,NA,NA,Acanthephyra stylorostratis,N.E.,NA
W-Msc-138990,NA,NA,NA,Acanthocardia aculeata,N.E.,NA
SLB-101168,NA,NA,NA,Acanthocardia paucicostata,N.E.,NA
W-Msc-381057,NA,NA,NA,Acanthocardia tuberculata,N.E.,NA
W-Msc-138677,NA,NA,NA,Acanthochitona fascicularis,N.E.,NA
W-Bch-440279,NA,NA,NA,Acanthocyclus albatrossis,N.E.,NA
W-Gtr-114618,NA,NA,NA,Acanthodasys aculeatus,N.E.,NA
W-Msc-140627,NA,NA,NA,Acanthodoris pilosa,N.E.,NA
ITS-93982,NA,NA,NA,Acanthohaustorius millsi,N.E.,NA
ITS-93984,NA,NA,NA,Acanthohaustorius shoemakeri,N.E.,NA
ITS-97921,NA,NA,NA,Acantholithodes hispidus,N.E.,NA
ITS-89887,NA,NA,NA,Acanthomysis longicornis,N.E.,NA
SLB-5433,NA,NA,NA,Acanthonotozomoides oatesi,N.E.,NA
SLB-140012,NA,NA,NA,Acanthophora spicifera,N.E.,NA
W-Msc-211919,NA,NA,NA,Acanthopleura gemmata,N.E.,NA
SLB-101364,NA,NA,NA,Acanthosquilla derijardi,N.E.,NA
ITS-682565,NA,NA,NA,Acanthosquilla multifasciata,N.E.,NA
W-Msc-215258,NA,NA,NA,Acar plicata,N.E.,NA
ITS-550413,NA,NA,NA,Acartia erythraea,N.E.,NA
ITS-89654,NA,NA,NA,Acasta cyathus,N.E.,NA
SLB-88362,NA,NA,NA,Acaudina molpadioides,N.E.,NA
W-Iso-258458,NA,NA,NA,Accalathura crenulata,N.E.,NA
ITS-94495,NA,NA,NA,Aceroides latipes,N.E.,NA
W-Msc-505414,NA,NA,NA,Acesta rathbuni,N.E.,NA
ITS-95889,NA,NA,NA,Acetes americanus,N.E.,NA
ITS-95897,NA,NA,NA,Acetes chinensis,N.E.,NA
ITS-95898,NA,NA,NA,Acetes erythraeus,N.E.,NA
ITS-95902,NA,NA,NA,Acetes japonicus,N.E.,NA
W-Bch-362571,NA,NA,NA,Achaeus curvirostris,N.E.,NA
URM-2-3,NA,NA,NA,Achelia alaskensis,N.E.,NA
URM-2-6,NA,NA,NA,Achelia assimilis,N.E.,NA
URM-2-11,NA,NA,NA,Achelia borealis,N.E.,NA
URM-2-18,NA,NA,NA,Achelia communis,N.E.,NA
URM-2-23,NA,NA,NA,Achelia dohrni,N.E.,NA
URM-2-24,NA,NA,NA,Achelia echinata,N.E.,NA
URM-2-29,NA,NA,NA,Achelia hoekii,N.E.,NA
URM-2-33,NA,NA,NA,Achelia laevis,N.E.,NA
URM-2-37,NA,NA,NA,Achelia latifrons,N.E.,NA
URM-2-43,NA,NA,NA,Achelia nana,N.E.,NA
URM-2-53,NA,NA,NA,Achelia sawayai,N.E.,NA
URM-2-56,NA,NA,NA,Achelia serratipalpis,N.E.,NA
URM-2-63,NA,NA,NA,Achelia spinosa,N.E.,NA
W-Msc-506568,NA,NA,NA,Acila castrensis,N.E.,NA
W-Bra-458893,NA,NA,NA,Acrobrochus blochmanni,N.E.,NA
URM-Cn-4734,NA,NA,NA,Acropora danai,N.E.,NA
URM-Cn-4766,NA,NA,NA,Acropora intermedia,N.E.,NA
URM-Cn-4810,NA,NA,NA,Acropora prolifera,N.E.,NA
W-Msc-381240,NA,NA,NA,Acrosterigma magnum,N.E.,NA
W-Hyd-117679,NA,NA,NA,Acryptolaria conferta,N.E.,NA
W-Bch-209021,NA,NA,NA,Actaea polyacantha,N.E.,NA
W-Bch-209051,NA,NA,NA,Actaeodes hirsutissimus,N.E.,NA
W-Bch-209053,NA,NA,NA,Actaeodes tomentosus,N.E.,NA
SLB-10452,NA,NA,NA,Actaeomorpha erosa,N.E.,NA
W-Msc-160066,NA,NA,NA,Acteocina bidentata,N.E.,NA
W-Msc-420532,NA,NA,NA,Acteocina candei,N.E.,NA
W-Msc-420534,NA,NA,NA,Acteocina lepta,N.E.,NA
Hex-4853,NA,NA,NA,Actinauge richardi,N.E.,NA
Hex-3754,NA,NA,NA,Actinia equina,N.E.,NA
Hex-1697,NA,NA,NA,Actinodendron alcyonoideum,N.E.,NA
Hex-284,NA,NA,NA,Actinodendron arboreum,N.E.,NA
SLB-170216,NA,NA,NA,Actinothoe sphyrodeta,N.E.,NA
SLB-5820,NA,NA,NA,Acuminodeutopus naglei,N.E.,NA
W-Msc-197020,NA,NA,NA,Adacnarca nitens,N.E.,NA
URM-2-1849,NA,NA,NA,Adagnesia charcoti,N.E.,NA
URM-2-1854,NA,NA,NA,Adagnesia rimosa,N.E.,NA
W-Msc-140629,NA,NA,NA,Adalaria proxima,N.E.,NA
SLB-130159,NA,NA,NA,Adamsia palliata,N.E.,NA
W-Msc-197021,NA,NA,NA,Adamussium colbecki,N.E.,NA
W-Msc-325319,NA,NA,NA,Adelieledone polymorpha,N.E.,NA
SLB-132146,NA,NA,NA,Adenocystis utricularis,N.E.,NA
W-Msc-138969,NA,NA,NA,Admete viridula,N.E.,NA
SLB-13005,NA,NA,NA,Aega antarctica,N.E.,NA
SLB-13007,NA,NA,NA,Aega antillensis,N.E.,NA
SLB-13021,NA,NA,NA,Aega deshaysiana,N.E.,NA
ITS-97195,NA,NA,NA,Aegaeon lacazei,N.E.,NA
ITS-660012,NA,NA,NA,Aegaeon rathbuni,N.E.,NA
W-Hyd-117263,NA,NA,NA,Aegina citrea,N.E.,NA
ITS-95438,NA,NA,NA,Aeginella spinosa,N.E.,NA
ITS-95432,NA,NA,NA,Aeginina longicornis,N.E.,NA
SLB-174358,NA,NA,NA,Aeginoides gaussi,N.E.,NA
W-Msc-138709,NA,NA,NA,Aeolidia papillosa,N.E.,NA
W-Msc-140687,NA,NA,NA,Aequipecten opercularis,N.E.,NA
W-Hyd-117268,NA,NA,NA,Aequorea aequorea,N.E.,NA
W-Bry-111062,NA,NA,NA,Aetea anguina,N.E.,NA
W-Bch-440253,NA,NA,NA,Aethra edentata,N.E.,NA
W-Bch-440254,NA,NA,NA,Aethra scruposa,N.E.,NA
W-Msc-197027,NA,NA,NA,Aforia multispiralis,N.E.,NA
W-Hyd-135484,NA,NA,NA,Agalma elegans,N.E.,NA
SLB-64981,NA,NA,NA,Agalma okeni,N.E.,NA
W-Tnd-136373,NA,NA,NA,Agathotanais ingolfi,N.E.,NA
W-Pol-130344,NA,NA,NA,Aglaophamus malmgreni,N.E.,NA
W-Hyd-117851,NA,NA,NA,Aglaura hemistoma,N.E.,NA
URM-2-1858,NA,NA,NA,Agnesiopsis translucida,N.E.,NA
URM-2-1860,NA,NA,NA,Agnezia arnaudi,N.E.,NA
URM-2-1862,NA,NA,NA,Agnezia biscoei,N.E.,NA
URM-2-1864,NA,NA,NA,Agnezia glaciata,N.E.,NA
SLB-118070,NA,NA,NA,Agononida eminens,N.E.,NA
SLB-10018,NA,NA,NA,Agononida incerta,N.E.,NA
ITS-660230,NA,NA,NA,Agononida normani,N.E.,NA
SLB-113150,NA,NA,NA,Agononida procera,N.E.,NA
SLB-158002,NA,NA,NA,Agononida squamosa,N.E.,NA
W-Cha-266708,NA,NA,NA,Aidanosagitta neglecta,N.E.,NA
W-Cha-266712,NA,NA,NA,Aidanosagitta regularis,N.E.,NA
W-Por-169632,NA,NA,NA,Aiolochroia crassa,N.E.,NA
Hex-5298,NA,NA,NA,Aiptasia mutabilis,N.E.,NA
W-Msc-217247,NA,NA,NA,Akera soluta,N.E.,NA
W-Bch-444123,NA,NA,NA,Alainodaeus rimatara,N.E.,NA
SLB-117870,NA,NA,NA,Albunea microps,N.E.,NA
W-Msc-506699,NA,NA,NA,Alectryonella plicatula,N.E.,NA
ITS-94986,NA,NA,NA,Alexandrella dentata,N.E.,NA
Chn-3953473a-c9d7-4719-9fdb-dabfd375b330,NA,NA,NA,Aliaporcellana suluensis,N.E.,NA
Hex-1870,NA,NA,NA,Alicia mirabilis,N.E.,NA
URM-2-3700,NA,NA,NA,Alloeocarpa incrustans,N.E.,NA
Chn-8e285e99-84b2-4d54-b966-a6e88108a5a5,NA,NA,NA,Allogalathea elegans,N.E.,NA
W-Msc-225555,NA,NA,NA,Alloteuthis africana,N.E.,NA
W-Msc-153131,NA,NA,NA,Alloteuthis subulata,N.E.,NA
