"ASD","yr","ScientificName","ct"
"881",2004,"Dissostichus mawsoni",2184.068
"881",2004,"Lampris immaculatus",0.032
"881",2004,"Lithodes murrayi",0.0022
"881",2004,"Lithodidae",0.009
"881",2004,"Macrourus spp",218.729
"881",2004,"Muraenolepis marmoratus",0.017
"881",2004,"Notothenia kempi",0.0953
"881",2004,"Notothenia squamifrons",0.014
"881",2004,"Nototheniidae",0.384
"881",2004,"Octopodidae",0.038
"881",2004,"Osteichthyes",1.753
"881",2004,"Pogonophryne permitini",0.015
"881",2004,"Pogonophryne spp",0.014
"881",2004,"Raja georgiana",12.707
"881",2004,"Raja georgiana var.",0.251
"881",2004,"Raja taaf",0.055
"881",2005,"Artedidraco spp",0.0059
"881",2005,"Bathyraja eatonii",0.17269
"881",2005,"Bathyraja spp",2.99
"881",2005,"Cephalopoda",0.0293
"881",2005,"Channichthyidae",2.16548
"881",2005,"Dissostichus eleginoides",6.97826
"881",2005,"Dissostichus mawsoni",3097.983439
"881",2005,"Lampris immaculatus",0.0275
"881",2005,"Macrourus spp",214.76649
"881",2005,"Macrourus whitsoni",176.88731
"881",2005,"Muraenolepis microps",0.82295
"881",2005,"Muraenolepis spp",6.35816
"881",2005,"Nototheniidae",0.16913
"881",2005,"Octopodidae",0.01584
"881",2005,"Osteichthyes",0.07
"881",2005,"Pogonophryne permitini",0.0026
"881",2005,"Pseudochaenichthys georgianus",0.06
"881",2005,"Raja georgiana",35.01684
"881",2005,"Raja spp",1.4844
"881",2005,"Rajiformes",22.10775
"881",2005,"Zoarcidae",0.00098
"881",2006,"Antimora rostrata",1.5235
"881",2006,"Bathyraja spp",0.0465
"881",2006,"Champsocephalus gunnari",0.1215
"881",2006,"Channichthyidae",3.306645
"881",2006,"Cryodraco spp",0.4105
"881",2006,"Dissostichus eleginoides",1.29372
"881",2006,"Dissostichus mawsoni",2968.190287
"881",2006,"Lithodidae",0.00501
"881",2006,"Macrourus holotrachys",0.0185
"881",2006,"Macrourus whitsoni",66.2407
"881",2006,"Muraenolepis microps",0.21447
"881",2006,"Muraenolepis spp",4.836689
"881",2006,"Nototheniidae",0.09826
"881",2006,"Octopodidae",0.00785
"881",2006,"Osteichthyes",0.18
"881",2006,"Raja georgiana",0.878164
"881",2006,"Raja spp",0.05
"881",2006,"Rajiformes",3.20901
"881",2007,"Antimora rostrata",4.20339
"881",2007,"Bathyraja eatonii",0.33406
"881",2007,"Channichthyidae",14.84654
"881",2007,"Chionobathyscus dewitti",1.11947
"881",2007,"Coryphaenoides armatus",0.00233
"881",2007,"Dacodraco hunteri",0.00032
"881",2007,"Dissostichus mawsoni",3078.743142
"881",2007,"Lepidion spp",0.0117
"881",2007,"Liparididae",4e-04
"881",2007,"Lithodes spp",0.00142
"881",2007,"Lithodidae",0.02548
"881",2007,"Macrourus holotrachys",0.03674
"881",2007,"Macrourus whitsoni",62.05135
"881",2007,"Muraenolepis marmoratus",0.08652
"881",2007,"Muraenolepis spp",20.11059
"881",2007,"Notothenia squamifrons",0.00123
"881",2007,"Nototheniidae",0.17026
"881",2007,"Octopodidae",0.02422
"881",2007,"Ommastrephes, Illex",0.0194
"881",2007,"Pareledone turqueti",0.00539
"881",2007,"Pogonophryne permitini",0.00798
"881",2007,"Pogonophryne spp",0.0187
"881",2007,"Raja georgiana",11.07359
"881",2007,"Raja spp",25.81491
"881",2007,"Trematomus spp",0.24889
"881",2008,"Antimora rostrata",2.90703
"881",2008,"Bathyraja eatonii",0.1009
"881",2008,"Bathyraja maccaini",0.002
"881",2008,"Chionobathyscus dewitti",0.66466
"881",2008,"Coryphaenoides spp",0.0102
"881",2008,"Dissostichus eleginoides",8.66751
"881",2008,"Dissostichus mawsoni",2250.52981
"881",2008,"Euphausia superba",0.0137
"881",2008,"Lithodes murrayi",0.00145
"881",2008,"Lithodidae",0.0047
"881",2008,"Macrourus spp",53.3748
"881",2008,"Muraenolepis spp",6.93755
"881",2008,"Notothenia kempi",0.2744
"881",2008,"Nototheniidae",1.44361
"881",2008,"Octopodidae",3e-04
"881",2008,"Paralomis aculeata",0.0015
"881",2008,"Paralomis anamerae",2e-05
"881",2008,"Pleuragramma antarcticum",0.592
"881",2008,"Pogonophryne permitini",0.0058
"881",2008,"Pogonophryne scotti",0.013
"881",2008,"Pogonophryne spp",0.01157
"881",2008,"Raja georgiana",3.70398
"881",2008,"Rajiformes",0.07503
"881",2009,"Antimora rostrata",1.69389
"881",2009,"Bathyraja eatonii",1.78379
"881",2009,"Bathyraja maccaini",0.009
"881",2009,"Channichthyidae",4.79807
"881",2009,"Dissostichus eleginoides",16.80114
"881",2009,"Dissostichus mawsoni",2431.51778
"881",2009,"Macrourus spp",114.04234
"881",2009,"Macrourus whitsoni",68.94983
"881",2009,"Octopodidae",0.01096
"881",2009,"Pachycara brachycephalum",0.0447
"881",2009,"Pogonophryne permitini",0.00295
"881",2009,"Pogonophryne scotti",0.0033
"881",2009,"Pogonophryne spp",7e-04
"881",2009,"Rajiformes",0.3409
"881",2010,"Antimora rostrata",1.682004
"881",2010,"Channichthyidae",3.8981
"881",2010,"Chionobathyscus dewitti",1.0831
"881",2010,"Dissostichus eleginoides",0.45189
"881",2010,"Dissostichus mawsoni",2868.42922
"881",2010,"Lithodidae",0.00821
"881",2010,"Macrourus carinatus",1.1964
"881",2010,"Macrourus whitsoni",80.15805
"881",2010,"Muraenolepis marmoratus",0.0992
"881",2010,"Muraenolepis microps",1.55088
"881",2010,"Muraenolepis spp",6.53019
"881",2010,"Nototheniidae",0.06044
"881",2010,"Octopodidae",0.08302
"881",2010,"Pagothenia hansoni",0.0037
"881",2010,"Pogonophryne permitini",0.001
"881",2010,"Pogonophryne scotti",0.0022
"881",2010,"Pogonophryne spp",0.02549
"881",2010,"Raja georgiana",5.44722
"881",2010,"Raja spp",0.67526
"881",2010,"Rajiformes",0.92445
"881",2011,"Antimora rostrata",0.81504
"881",2011,"Bathyraja eatonii",0.5333
"881",2011,"Bathyraja maccaini",0.1513
"881",2011,"Channichthyidae",1.09954
"881",2011,"Chionobathyscus dewitti",0.17982
"881",2011,"Dissostichus eleginoides",2.62544
"881",2011,"Dissostichus mawsoni",2836.46517
"881",2011,"Lampris guttatus",0.0221
"881",2011,"Lampris immaculatus",0.066
"881",2011,"Lepidion spp",0.003
"881",2011,"Lithodidae",6e-04
"881",2011,"Macrourus carinatus",1.875
"881",2011,"Macrourus spp",168.915275
"881",2011,"Macrourus whitsoni",18.05057
"881",2011,"Muraenolepis microps",0.10191
"881",2011,"Notothenia squamifrons",5e-04
"881",2011,"Nototheniidae",0.14038
"881",2011,"Octopodidae",0.002685
"881",2011,"Pogonophryne permitini",0.00093
"881",2011,"Pogonophryne spp",0.00489
"881",2011,"Raja georgiana",2.1879
"881",2011,"Rajiformes",1.34892
"881",2012,"Antimora rostrata",0.7069
"881",2012,"Bathydraco antarcticus",1e-04
"881",2012,"Bathyraja eatonii",0.1795
"881",2012,"Bathyraja maccaini",0.1593
"881",2012,"Careproctus spp",1e-04
"881",2012,"Channichthyidae",1.2366
"881",2012,"Chionobathyscus dewitti",0.0672
"881",2012,"Dissostichus eleginoides",4.8933
"881",2012,"Dissostichus mawsoni",3173.0442
"881",2012,"Lampris immaculatus",0.1186
"881",2012,"Lepidion spp",0.0219
"881",2012,"Lithodidae",0.0013
"881",2012,"Macrourus carinatus",0.0064
"881",2012,"Macrourus spp",127.7962
"881",2012,"Macrourus whitsoni",14.8805
"881",2012,"Moridae",0.01
"881",2012,"Muraenolepis marmoratus",0.0056
"881",2012,"Muraenolepis microps",0.0012
"881",2012,"Muraenolepis spp",1.7545
"881",2012,"Neopagetopsis ionah",4e-04
"881",2012,"Notothenia kempi",0.012
"881",2012,"Nototheniidae",0.1926
"881",2012,"Octopodidae",0.1044
"881",2012,"Osteichthyes",0.085
"881",2012,"Paralomis aculeata",2e-04
"881",2012,"Pogonophryne permitini",0.0343
"881",2012,"Pogonophryne scotti",0.0049
"881",2012,"Pogonophryne spp",0.0039
"881",2012,"Raja georgiana",0.057
"881",2012,"Rajiformes",1.0929
"881",2012,"Vomeridens infuscipinnis",1e-04
"882",1980,"Euphausia superba",47
"882",1991,"Euphausia superba",746
"882",2002,"Antimora rostrata",0.01
"882",2002,"Dissostichus eleginoides",0.08
"882",2002,"Dissostichus mawsoni",41.2
"882",2002,"Macrourus whitsoni",4.07
"882",2002,"Muraenolepis spp",0.05
"882",2002,"Raja georgiana",0.27
"882",2003,"Antimora rostrata",1.708
"882",2003,"Channichthyidae",5.824
"882",2003,"Dissostichus mawsoni",106.38
"882",2003,"Macrourus whitsoni",17.656
"882",2003,"Muraenolepis spp",0.122
"882",2004,"Antimora rostrata",5.752
"882",2004,"Bathyraja maccaini",0.086
"882",2004,"Dissostichus eleginoides",0.018
"882",2004,"Dissostichus mawsoni",374.491
"882",2004,"Macrourus whitsoni",36.55
"882",2004,"Muraenolepis spp",0.041205
"882",2004,"Nototheniidae",0.13
"882",2004,"Octopodidae",0.002
"882",2005,"Antimora rostrata",1.8998
"882",2005,"Bathyraja eatonii",0.00346
"882",2005,"Channichthyidae",1.5322
"882",2005,"Dissostichus eleginoides",0.01503
"882",2005,"Lithodidae",1e-04
"882",2005,"Macrourus spp",0.4125
"882",2005,"Macrourus whitsoni",20.1563
"882",2005,"Muraenolepis microps",0.0426
"882",2005,"Muraenolepis spp",0.0088
"882",2005,"Pleuragramma antarcticum",0.03
"882",2006,"Antimora rostrata",1.04493
"882",2006,"Bathyraja eatonii",0.008
"882",2006,"Channichthyidae",1.11098
"882",2006,"Dissostichus mawsoni",513.6398
"882",2006,"Lithodidae",0.01263
"882",2006,"Macrourus spp",18.4271
"882",2006,"Macrourus whitsoni",15.0891
"882",2006,"Muraenolepis spp",0.76515
"882",2006,"Nototheniidae",0.0678
"882",2006,"Raja georgiana",0.04947
"882",2007,"Antimora rostrata",6.27734
"882",2007,"Channichthyidae",5.07896
"882",2007,"Lithodidae",2e-04
"882",2007,"Macrourus spp",48.21031
"882",2007,"Macrourus whitsoni",5.9
"882",2007,"Muraenolepis spp",1.16326
"882",2007,"Raja georgiana",0.02
"882",2007,"Raja spp",0.10417
"882",2008,"Antimora rostrata",1.9942
"882",2008,"Channichthyidae",1.93628
"882",2008,"Dissostichus eleginoides",0.065
"882",2008,"Dissostichus mawsoni",415.73178
"882",2008,"Macrourus spp",2.595
"882",2008,"Macrourus whitsoni",14.8373
"882",2008,"Moroteuthis ingens",0.01
"882",2008,"Muraenolepis microps",0.026
"882",2008,"Muraenolepis spp",0.43782
"882",2009,"Antimora rostrata",6.78614
"882",2009,"Channichthyidae",5.2182
"882",2009,"Chionobathyscus dewitti",0.2285
"882",2009,"Dissostichus eleginoides",0.016
"882",2009,"Dissostichus mawsoni",483.65362
"882",2009,"Lithodidae",0.00094
"882",2009,"Macrourus spp",53.77511
"882",2009,"Muraenolepis microps",0.0075
"882",2009,"Muraenolepis spp",1.15993
"882",2009,"Octopodidae",0.02172
"882",2009,"Rajiformes",0.0177
"882",2009,"Trematomus spp",4e-04
"882",2010,"Antimora rostrata",4.91845
"882",2010,"Channichthyidae",7.01758
"882",2010,"Chionobathyscus dewitti",2.0952
"882",2010,"Cryodraco antarcticus",0.005
"882",2010,"Dissostichus mawsoni",314.27263
"882",2010,"Macrourus spp",49.29455
"882",2010,"Muraenolepis microps",0.0788
"882",2010,"Muraenolepis spp",0.7644
"882",2010,"Notothenia kempi",0.1105
"882",2010,"Paralomis spp",0.006
"882",2010,"Pogonophryne spp",0.011
"882",2011,"Antimora rostrata",4.96794
"882",2011,"Chionobathyscus dewitti",1.23722
"882",2011,"Dissostichus mawsoni",589.60773
"882",2011,"Lithodidae",0.00183
"882",2011,"Macrourus carinatus",0.62819
"882",2011,"Macrourus spp",44.29399
"882",2011,"Muraenolepis spp",0.50238
"882",2011,"Nototheniidae",0.00157
"882",2011,"Octopodidae",0.00062
"882",2011,"Paralomis spinosissima",0.00184
"882",2011,"Raja georgiana",0.106
"882",2012,"Antimora rostrata",3.5294
"882",2012,"Bathyraja spp",0.196
"882",2012,"Channichthyidae",6.0704
"882",2012,"Dissostichus eleginoides",0.0698
"882",2012,"Lithodidae",0.0092
"882",2012,"Macrourus holotrachys",0.0275
"882",2012,"Macrourus spp",26.9564
"882",2012,"Macrourus whitsoni",2.2923
"882",2012,"Muraenolepis orangiensis",0.0107
"883",1981,"Euphausia superba",545
"883",1983,"Euphausia superba",41
"883",1985,"Euphausia superba",203
"883",1987,"Euphausia superba",31
"883",1988,"Myctophidae",1110
"883",1998,"Dissostichus eleginoides",0.013
"883",1998,"Dissostichus mawsoni",0.288
"883",1998,"Macrourus spp",0.334
"883",1998,"Nototheniidae",0.065
"883",1998,"Osteichthyes",0.042
"883",1998,"Rajiformes",0.022
"883",2005,"Antimora rostrata",0.1828
"883",2005,"Chionodraco myersi",0.0384
"883",2005,"Dissostichus mawsoni",1.6298
"883",2005,"Macrourus holotrachys",0.2181
"883",2005,"Macrourus whitsoni",1.341
"883",2005,"Muraenolepis microps",0.001
"883",2011,"Antimora rostrata",0.008
"883",2011,"Chionobathyscus dewitti",0.0994
"883",2011,"Dissostichus mawsoni",5.23
"883",2011,"Lithodidae",0.0046
"883",2011,"Pogonophryne spp",4e-04
"883",2012,"Dissostichus mawsoni",4.066
"883",2012,"Macrourus spp",0.3769
"883",2012,"Muraenolepis spp",0.0099
"883",2012,"Nototheniidae",6e-04
"883",2012,"Pogonophryne spp",2e-04
"883",2012,"Raja georgiana",0.0193
